A¤o;Mes;ID_Empresa;Tamano;Categoria;Sexo;Grupo;Division;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;12;22;1;K;2;9;3;;;;;;;;
2019;12;23;3;P;1;1;1;;;;;;;;
2019;12;23;3;P;1;2;1;59057339;9318;65465386;9318;62670313;10496;69760265;10496
2019;12;23;3;P;1;3;1;64469217;12318;70653304;12318;70399373;12024;77008121;12024
2019;12;23;3;P;1;4;1;71850248;21527;81389455;21568;75395234;20481;85391000;20532
2019;12;23;3;P;1;5;1;;;;;;;;
2019;12;23;3;P;1;6;1;;;;;;;;
2019;12;23;3;P;1;7;1;;;;;;;;
2019;12;23;3;P;1;8;1;;;;;;;;
2019;12;23;3;P;1;9;1;5581193;3195;6605148;3195;5629388;3213;6724052;3213
2019;12;23;3;P;2;1;1;1674086;196;1838483;196;1698721;196;1864020;196
2019;12;23;3;P;2;2;1;38631084;6366;42465870;6366;41964966;7431;46309052;7431
2019;12;23;3;P;2;3;1;36518561;6060;39498038;6060;40086290;5943;43232546;5943
2019;12;23;3;P;2;4;1;29356570;8636;33277453;8687;31213802;8767;35445915;8813
2019;12;23;3;P;2;5;1;1089011;532;1649413;690;1060397;506;1418059;580
2019;12;23;3;P;2;6;1;;;;;;;;
2019;12;23;3;P;2;7;1;;;;;;;;
2019;12;23;3;P;2;8;1;;;;;;;;
2019;12;23;3;P;2;9;1;2980411;1251;3648503;1281;3322455;1476;4061168;1492
2019;12;24;3;F;1;1;2;;;;;;;;
2019;12;24;3;F;1;2;2;4600065;386;4954485;386;4600065;386;5238255;386
2019;12;24;3;F;1;3;2;996394;193;1199572;206;985117;193;1202372;208
2019;12;24;3;F;1;4;2;1980550;579;2385033;612;2001042;579;2448662;615
2019;12;24;3;F;1;5;2;;;;;;;;
2019;12;24;3;F;1;6;2;;;;;;;;
2019;12;24;3;F;1;7;2;;;;;;;;
2019;12;24;3;F;1;8;2;;;;;;;;
2019;12;24;3;F;1;9;2;256250;75;301372;75;272500;75;324072;75
2019;12;24;3;F;2;1;2;49483168;1543;51518196;1543;57039204;1543;59077303;1543
2019;12;24;3;F;2;2;2;22013890;1736;25875904;1820;23547282;1736;27679711;1827
2019;12;24;3;F;2;3;2;34417948;5072;43728524;5476;34488166;4976;43645124;5390
2019;12;24;3;F;2;4;2;22109442;3857;26268880;4053;22099280;3774;26345621;3954
2019;12;24;3;F;2;5;2;;;;;;;;
2019;12;24;3;F;2;6;2;;;;;;;;
2019;12;24;3;F;2;7;2;47159151;14387;62144841;16138;42116094;12780;55963734;14396
2019;12;24;3;F;2;8;2;23882639;4995;32321507;5514;23661995;5014;32501048;5630
2019;12;24;3;F;2;9;2;54318564;23072;71580544;26029;46987490;19755;62302162;22401
2019;12;25;3;F;1;1;1;2826686;193;3022766;193;2826686;193;3022766;193
2019;12;25;3;F;1;2;1;9906133;1158;10600583;1158;9906133;1158;10600583;1158
2019;12;25;3;F;1;3;1;3144233;772;3360738;772;3144233;772;3360738;772
2019;12;25;3;F;1;4;1;4900912;1930;5235696;1930;4900912;1930;5235696;1930
2019;12;25;3;F;1;5;1;2280553;579;2437409;579;2280553;579;2437409;579
2019;12;25;3;F;1;6;1;;;;;;;;
2019;12;25;3;F;1;7;1;;;;;;;;
2019;12;25;3;F;1;8;1;;;;;;;;
2019;12;25;3;F;1;9;1;2301020;1351;2472590;1351;2301020;1351;2472590;1351
2019;12;25;3;F;2;1;1;2047046;386;2190021;386;2047046;386;2190021;386
2019;12;25;3;F;2;2;1;44699012;5404;47733726;5404;44699012;5404;47733726;5404
2019;12;25;3;F;2;3;1;30856593;4632;32799003;4632;30856593;4632;32799003;4632
2019;12;25;3;F;2;4;1;4562663;965;4872747;965;4562663;965;4872747;965
2019;12;25;3;F;2;5;1;3587321;1158;3832421;1158;3587321;1158;3832421;1158
2019;12;25;3;F;2;6;1;;;;;;;;
2019;12;25;3;F;2;7;1;;;;;;;;
2019;12;25;3;F;2;8;1;35211250;5018;37802794;5018;35211250;5018;37802794;5018
2019;12;25;3;F;2;9;1;146315167;73147;175546280;77438;146315167;73147;176567261;77784
2019;12;26;1;K;1;1;3;;;;;;;;
2019;12;26;1;K;1;2;3;;;;;;;;
2019;12;26;1;K;1;3;3;8058134;1189;9388982;1276;9514894;1355;10720044;1389
2019;12;26;1;K;1;4;3;;;;;;;;
2019;12;26;1;K;1;5;3;;;;;;;;
2019;12;26;1;K;1;6;3;;;;;;;;
2019;12;26;1;K;1;7;3;;;;;;;;
2019;12;26;1;K;1;8;3;;;;;;;;
2019;12;26;1;K;1;9;3;;;;;;;;
2019;12;26;1;K;2;1;3;3903020;387;4277074;387;3923604;387;4321020;387
2019;12;26;1;K;2;2;3;;;;;;;;
2019;12;26;1;K;2;3;3;6987228;1161;8185075;1229;6851554;1161;8261512;1249
2019;12;26;1;K;2;4;3;450896;194;573892;194;471416;194;640083;194
2019;12;26;1;K;2;5;3;;;;;;;;
2019;12;26;1;K;2;6;3;;;;;;;;
2019;12;26;1;K;2;7;3;;;;;;;;
2019;12;26;1;K;2;8;3;;;;;;;;
2019;12;26;1;K;2;9;3;;;;;;;;
2019;12;27;3;C;1;1;1;5316039;194;5501833;194;5372858;193;5558030;193
2019;12;27;3;C;1;2;1;18296709;2516;20615290;2516;21044510;2838;24039209;2838
2019;12;27;3;C;1;3;1;11748578;2516;14361310;2566;12053519;2515;14871640;2582
2019;12;27;3;C;1;4;1;17648216;3999;19215975;3999;18385467;4063;21065995;4063
2019;12;27;3;C;1;5;1;926013;194;1005941;194;942881;193;1070581;193
2019;12;27;3;C;1;6;1;;;;;;;;
2019;12;27;3;C;1;7;1;261622221;63291;323571230;66295;282153616;64341;352908368;66269
2019;12;27;3;C;1;8;1;;;;;;;;
2019;12;27;3;C;1;9;1;349640;167;388192;167;875000;387;1073867;392
2019;12;27;3;C;2;1;1;26625056;774;27242783;774;26907759;774;27540543;774
2019;12;27;3;C;2;2;1;109047362;13100;117831616;13199;111852254;13177;122725738;13270
2019;12;27;3;C;2;3;1;172548892;31154;203779135;32413;175360819;30960;214289614;32367
2019;12;27;3;C;2;4;1;31271169;6469;35437557;6723;33325974;6772;40179491;7098
2019;12;27;3;C;2;5;1;;;;;;;;
2019;12;27;3;C;2;6;1;;;;;;;;
2019;12;27;3;C;2;7;1;1056539888;254649;1288841100;267072;1118456244;252852;1396427400;263373
2019;12;27;3;C;2;8;1;;;;;;;;
2019;12;27;3;C;2;9;1;13448;6;21497;6;8225000;3637;10104377;3711
2019;12;28;3;P;1;1;1;21474506;1299;22442384;1299;21526729;1299;22549165;1299
2019;12;28;3;P;1;2;1;100490148;14881;106549582;14881;99563923;14687;107100435;14687
2019;12;28;3;P;1;3;1;10113132;3092;11084572;3115;10033214;3041;11302548;3125
2019;12;28;3;P;1;4;1;16515873;5240;17993894;5329;16914093;5122;18774405;5287
2019;12;28;3;P;1;5;1;;;;;;;;
2019;12;28;3;P;1;6;1;;;;;;;;
2019;12;28;3;P;1;7;1;;;;;;;;
2019;12;28;3;P;1;8;1;;;;;;;;
2019;12;28;3;P;1;9;1;7494326;2989;8267015;2993;7342807;3027;8061705;3027
2019;12;28;3;P;2;1;1;25211881;692;25942168;692;25243127;692;25972746;692
2019;12;28;3;P;2;2;1;34804259;5401;37027862;5401;34937559;5395;37680928;5395
2019;12;28;3;P;2;3;1;2727768;581;2925349;581;2760390;581;2998088;588
2019;12;28;3;P;2;4;1;1083679;378;1198130;391;826710;290;954865;309
2019;12;28;3;P;2;5;1;;;;;;;;
2019;12;28;3;P;2;6;1;;;;;;;;
2019;12;28;3;P;2;7;1;;;;;;;;
2019;12;28;3;P;2;8;1;;;;;;;;
2019;12;28;3;P;2;9;1;4337117;1394;4777292;1423;3175724;1028;3551434;1073
2019;12;29;2;F;1;1;2;;;;;;;;
2019;12;29;2;F;1;2;2;5332492;387;5536260;387;5332492;387;5536260;387
2019;12;29;2;F;1;3;2;;;;;;;;
2019;12;29;2;F;1;4;2;1263392;387;1304396;387;1263392;387;1304396;387
2019;12;29;2;F;1;5;2;;;;;;;;
2019;12;29;2;F;1;6;2;;;;;;;;
2019;12;29;2;F;1;7;2;;;;;;;;
2019;12;29;2;F;1;8;2;;;;;;;;
2019;12;29;2;F;1;9;2;;;;;;;;
2019;12;29;2;F;2;1;2;;;;;;;;
2019;12;29;2;F;2;2;2;15295730;968;15948410;968;15295730;968;15948410;968
2019;12;29;2;F;2;3;2;669377;194;693807;194;669377;194;693807;194
2019;12;29;2;F;2;4;2;2646447;260;3237867;299;2690948;260;3461098;306
2019;12;29;2;F;2;5;2;;;;;;;;
2019;12;29;2;F;2;6;2;;;;;;;;
2019;12;29;2;F;2;7;2;;;;;;;;
2019;12;29;2;F;2;8;2;;;;;;;;
2019;12;29;2;F;2;9;2;;;;;;;;
2019;12;30;3;Q;1;1;1;;;;;;;;
2019;12;30;3;Q;1;2;1;87163529;14580;100310865;14825;91908266;14954;105495691;15207
2019;12;30;3;Q;1;3;1;11028117;4264;13195230;4298;11864150;4464;14049965;4499
2019;12;30;3;Q;1;4;1;29908237;14353;35886545;14353;30786770;14359;36750678;14360
2019;12;30;3;Q;1;5;1;;;;;;;;
2019;12;30;3;Q;1;6;1;;;;;;;;
2019;12;30;3;Q;1;7;1;;;;;;;;
2019;12;30;3;Q;1;8;1;;;;;;;;
2019;12;30;3;Q;1;9;1;;;;;;;;
2019;12;30;3;Q;2;1;1;;;;;;;;
2019;12;30;3;Q;2;2;1;92163439;10418;98578747;10418;94489445;10424;100917558;10424
2019;12;30;3;Q;2;3;1;9442705;2910;10671957;2910;9707094;2910;10950782;2910
2019;12;30;3;Q;2;4;1;5612774;2522;6603355;2522;5655957;2477;6653182;2477
2019;12;30;3;Q;2;5;1;;;;;;;;
2019;12;30;3;Q;2;6;1;;;;;;;;
2019;12;30;3;Q;2;7;1;;;;;;;;
2019;12;30;3;Q;2;8;1;;;;;;;;
2019;12;30;3;Q;2;9;1;;;;;;;;
2019;12;31;3;P;1;1;1;8835691;1514;9176086;1514;9061213;1514;9449328;1514
2019;12;31;3;P;1;2;1;223498577;36239;233983260;36239;229330025;36279;241659689;36289
2019;12;31;3;P;1;3;1;67875039;24710;74378488;24784;68513147;24330;75880712;24414
2019;12;31;3;P;1;4;1;5762576;1312;6248685;1334;5585398;1261;6084832;1275
2019;12;31;3;P;1;5;1;;;;;;;;
2019;12;31;3;P;1;6;1;;;;;;;;
2019;12;31;3;P;1;7;1;;;;;;;;
2019;12;31;3;P;1;8;1;;;;;;;;
2019;12;31;3;P;1;9;1;12399910;5832;14115383;5889;12622647;5794;14382573;5803
2019;12;31;3;P;2;1;1;18755544;1886;19296127;1886;19480346;1942;20142951;1942
2019;12;31;3;P;2;2;1;79289713;11674;83260502;11674;79833951;11573;84413392;11573
2019;12;31;3;P;2;3;1;14493778;4373;15806308;4407;14404774;4233;15754451;4233
2019;12;31;3;P;2;4;1;3195638;740;3899406;827;3247673;740;3804220;790
2019;12;31;3;P;2;5;1;;;;;;;;
2019;12;31;3;P;2;6;1;;;;;;;;
2019;12;31;3;P;2;7;1;;;;;;;;
2019;12;31;3;P;2;8;1;;;;;;;;
2019;12;31;3;P;2;9;1;17365309;7252;21436269;7840;17609811;7207;21133815;7556
2019;12;32;1;H;1;1;1;1729034;194;1729034;194;1729034;194;1737471;194
2019;12;32;1;H;1;2;1;3230751;582;3486767;582;3227752;579;3472678;586
2019;12;32;1;H;1;3;1;;;;;;;;
2019;12;32;1;H;1;4;1;762196;213;844533;213;1188767;388;1339395;388
2019;12;32;1;H;1;5;1;;;;;;;;
2019;12;32;1;H;1;6;1;;;;;;;;
2019;12;32;1;H;1;7;1;;;;;;;;
2019;12;32;1;H;1;8;1;;;;;;;;
2019;12;32;1;H;1;9;1;;;;;;;;
2019;12;32;1;H;2;1;1;;;;;;;;
2019;12;32;1;H;2;2;1;;;;;;;;
2019;12;32;1;H;2;3;1;970278;188;1132988;191;990806;181;1168786;186
2019;12;32;1;H;2;4;1;1460261;385;1659874;389;1467446;388;1659808;391
2019;12;32;1;H;2;5;1;183835;81;208325;82;189891;81;215521;82
2019;12;32;1;H;2;6;1;;;;;;;;
2019;12;32;1;H;2;7;1;;;;;;;;
2019;12;32;1;H;2;8;1;2555351;579;2793539;586;2585799;576;2862823;603
2019;12;32;1;H;2;9;1;376250;194;379749;194;376250;194;379749;194
2019;12;33;3;Q;1;1;1;6412636;388;6849870;388;3409010;194;3789150;194
2019;12;33;3;Q;1;2;1;63416808;10075;71441226;10158;68955486;10508;78701166;10726
2019;12;33;3;Q;1;3;1;42161768;15313;52848836;15598;39339304;15022;50741690;15433
2019;12;33;3;Q;1;4;1;35233605;12254;43871208;12446;32082418;12047;41559370;12488
2019;12;33;3;Q;1;5;1;;;;;;;;
2019;12;33;3;Q;1;6;1;;;;;;;;
2019;12;33;3;Q;1;7;1;;;;;;;;
2019;12;33;3;Q;1;8;1;;;;;;;;
2019;12;33;3;Q;1;9;1;1134247;582;1498487;587;1108445;563;1520775;581
2019;12;33;3;Q;2;1;1;10999567;388;11403116;388;10999567;388;11405745;388
2019;12;33;3;Q;2;2;1;29053064;4850;32673282;4904;28152927;4481;32641085;4608
2019;12;33;3;Q;2;3;1;9701399;2619;11921478;2714;9294102;2716;11877323;2852
2019;12;33;3;Q;2;4;1;6947295;2509;8728607;2560;7385910;2587;9305966;2665
2019;12;33;3;Q;2;5;1;;;;;;;;
2019;12;33;3;Q;2;6;1;;;;;;;;
2019;12;33;3;Q;2;7;1;;;;;;;;
2019;12;33;3;Q;2;8;1;;;;;;;;
2019;12;33;3;Q;2;9;1;1092555;375;1417842;393;1100191;375;1435979;394
2019;12;34;2;P;1;1;1;;;;;;;;
2019;12;34;2;P;1;2;1;6133007;1342;7018418;1342;6133007;1342;7014818;1342
2019;12;34;2;P;1;3;1;4070572;774;4614762;774;4070572;774;4614762;774
2019;12;34;2;P;1;4;1;3093661;968;3640524;968;3093661;968;3636924;968
2019;12;34;2;P;1;5;1;;;;;;;;
2019;12;34;2;P;1;6;1;829606;381;1026516;381;829606;381;1026516;381
2019;12;34;2;P;1;7;1;;;;;;;;
2019;12;34;2;P;1;8;1;;;;;;;;
2019;12;34;2;P;1;9;1;;;;;;;;
2019;12;34;2;P;2;1;1;12044150;581;12654853;581;12044150;581;12654853;581
2019;12;34;2;P;2;2;1;13878369;3290;16039670;3290;13878369;3290;16039670;3290
2019;12;34;2;P;2;3;1;795949;194;933969;194;795949;194;933969;194
2019;12;34;2;P;2;4;1;3161064;961;3750987;961;3161064;961;3750987;961
2019;12;34;2;P;2;5;1;;;;;;;;
2019;12;34;2;P;2;6;1;506346;232;630505;232;506346;232;630505;232
2019;12;34;2;P;2;7;1;;;;;;;;
2019;12;34;2;P;2;8;1;;;;;;;;
2019;12;34;2;P;2;9;1;;;;;;;;
2019;12;36;3;P;1;1;1;29611228;2322;30857096;2322;29578488;2329;30651797;2329
2019;12;36;3;P;1;2;1;197295283;31812;212582989;31812;192346530;31012;202969590;31012
2019;12;36;3;P;1;3;1;22316690;8353;24700792;8353;21746690;8501;23735225;8501
2019;12;36;3;P;1;4;1;25785435;7450;28004628;7450;24402521;7366;26027106;7366
2019;12;36;3;P;1;5;1;;;;;;;;
2019;12;36;3;P;1;6;1;;;;;;;;
2019;12;36;3;P;1;7;1;;;;;;;;
2019;12;36;3;P;1;8;1;;;;;;;;
2019;12;36;3;P;1;9;1;14238918;7269;15966748;7269;13069781;7430;14468722;7430
2019;12;36;3;P;2;1;1;23180619;1161;23966080;1161;23180619;1161;23934076;1161
2019;12;36;3;P;2;2;1;68014019;10804;73155263;10804;68766221;11017;72357717;11017
2019;12;36;3;P;2;3;1;;;;;;;;
2019;12;36;3;P;2;4;1;8312891;1548;8943757;1548;8278003;1548;8738348;1548
2019;12;36;3;P;2;5;1;2433377;968;2793035;968;2384369;968;2706439;968
2019;12;36;3;P;2;6;1;;;;;;;;
2019;12;36;3;P;2;7;1;;;;;;;;
2019;12;36;3;P;2;8;1;;;;;;;;
2019;12;36;3;P;2;9;1;4731773;1935;5269436;1935;4904369;1916;5372314;1916
2019;12;37;3;O;1;1;1;17436363;757;17667564;757;17716281;757;17948166;757
2019;12;37;3;O;1;2;1;314782579;28569;322868979;28589;328863099;29320;338937871;29458
2019;12;37;3;O;1;3;1;853451;189;883941;189;877347;189;913318;189
2019;12;37;3;O;1;4;1;31258055;6622;32339074;6644;32133635;6622;33637351;6677
2019;12;37;3;O;1;5;1;;;;;;;;
2019;12;37;3;O;1;6;1;;;;;;;;
2019;12;37;3;O;1;7;1;;;;;;;;
2019;12;37;3;O;1;8;1;;;;;;;;
2019;12;37;3;O;1;9;1;;;;;;;;
2019;12;37;3;O;2;1;1;24068102;1135;24381206;1135;25233674;1135;25547721;1135
2019;12;37;3;O;2;2;1;278167980;26412;285567892;26445;293279650;27434;302616719;27580
2019;12;37;3;O;2;3;1;;;;;;;;
2019;12;37;3;O;2;4;1;15307636;3405;16431407;3523;15731342;3405;16826360;3500
2019;12;37;3;O;2;5;1;;;;;;;;
2019;12;37;3;O;2;6;1;;;;;;;;
2019;12;37;3;O;2;7;1;;;;;;;;
2019;12;37;3;O;2;8;1;;;;;;;;
2019;12;37;3;O;2;9;1;;;;;;;;
2019;12;38;3;O;1;1;1;18610102;1512;19116091;1512;18981315;1512;19637013;1512
2019;12;38;3;O;1;2;1;75948485;7182;78493005;7223;77619937;7182;81847661;7335
2019;12;38;3;O;1;3;1;52829592;11907;55485202;12126;54372654;11907;58043597;12075
2019;12;38;3;O;1;4;1;54620659;14742;57275657;15023;56175601;14742;60024104;14958
2019;12;38;3;O;1;5;1;;;;;;;;
2019;12;38;3;O;1;6;1;;;;;;;;
2019;12;38;3;O;1;7;1;;;;;;;;
2019;12;38;3;O;1;8;1;;;;;;;;
2019;12;38;3;O;1;9;1;3671250;1323;3874283;1330;3774048;1323;4114986;1323
2019;12;38;3;O;2;1;1;60533468;4158;62759914;4302;62465401;4158;66085715;4390
2019;12;38;3;O;2;2;1;88725301;8694;92169360;8882;92006014;8883;96216043;9013
2019;12;38;3;O;2;3;1;31709710;7560;33959936;7848;32539789;7371;35379622;7589
2019;12;38;3;O;2;4;1;55024076;13986;60735356;14999;57190819;14175;64331470;15162
2019;12;38;3;O;2;5;1;;;;;;;;
2019;12;38;3;O;2;6;1;;;;;;;;
2019;12;38;3;O;2;7;1;;;;;;;;
2019;12;38;3;O;2;8;1;26125568;6993;33099555;8725;26476583;6804;33804674;8344
2019;12;38;3;O;2;9;1;31104969;9639;36604573;10990;33504438;10017;40691156;11516
2019;12;39;2;F;1;1;3;4347496;193;4432881;193;4347496;193;4433146;193
2019;12;39;2;F;1;2;3;677588;187;758400;187;696845;193;786336;193
2019;12;39;2;F;1;3;3;;;;;;;;
2019;12;39;2;F;1;4;3;4030027;1081;4523794;1081;4393359;1152;4970870;1152
2019;12;39;2;F;1;5;3;;;;;;;;
2019;12;39;2;F;1;6;3;;;;;;;;
2019;12;39;2;F;1;7;3;;;;;;;;
2019;12;39;2;F;1;8;3;;;;;;;;
2019;12;39;2;F;1;9;3;400501;167;462481;167;463747;193;535819;193
2019;12;39;2;F;2;1;3;6998038;386;7208808;386;6998038;386;7209338;386
2019;12;39;2;F;2;2;3;5908320;386;6305279;386;5908320;386;6364642;386
2019;12;39;2;F;2;3;3;1038306;151;1160555;154;1105180;157;1249153;160
2019;12;39;2;F;2;4;3;16857419;2921;18624772;2932;15260287;2528;17632530;2577
2019;12;39;2;F;2;5;3;453630;193;558219;208;473775;193;641640;218
2019;12;39;2;F;2;6;3;;;;;;;;
2019;12;39;2;F;2;7;3;5726191;1725;6597251;1747;4479160;1215;5514526;1264
2019;12;39;2;F;2;8;3;30998428;7591;35441987;7738;31020998;7605;37291921;7867
2019;12;39;2;F;2;9;3;15803851;6660;18576407;6675;18458230;7765;22714883;7796
2019;12;41;2;R;1;1;4;;;;;;;;
2019;12;41;2;R;1;2;4;912762;194;977047;194;1210678;387;1293017;387
2019;12;41;2;R;1;3;4;1196503;335;1356424;335;887128;194;950627;194
2019;12;41;2;R;1;4;4;457922;194;514636;194;457922;194;521830;194
2019;12;41;2;R;1;5;4;;;;;;;;
2019;12;41;2;R;1;6;4;;;;;;;;
2019;12;41;2;R;1;7;4;943695;387;1029995;387;943695;387;1029995;387
2019;12;41;2;R;1;8;4;;;;;;;;
2019;12;41;2;R;1;9;4;457175;194;545032;208;441802;187;527699;198
2019;12;41;2;R;2;1;4;7856580;774;8629377;774;8656580;774;9798761;774
2019;12;41;2;R;2;2;4;7042843;1935;9699335;1935;6615462;1742;9236241;1742
2019;12;41;2;R;2;3;4;73368531;7160;116413075;7160;31802483;4451;41898714;4451
2019;12;41;2;R;2;4;4;1047656;257;1252123;257;1047251;256;1249171;256
2019;12;41;2;R;2;5;4;99435;6;103494;6;113844;7;115592;7
2019;12;41;2;R;2;6;4;;;;;;;;
2019;12;41;2;R;2;7;4;2484328;1161;2988563;1161;2484328;1161;2988563;1161
2019;12;41;2;R;2;8;4;;;;;;;;
2019;12;41;2;R;2;9;4;414629;174;558897;187;401126;166;539755;177
2019;12;42;2;E;1;1;1;4262456;189;4557849;189;4300160;189;4597569;189
2019;12;42;2;E;1;2;1;10785654;1134;12692399;1149;10890118;1134;12858512;1143
2019;12;42;2;E;1;3;1;4546644;945;6110627;946;4475261;945;6077229;945
2019;12;42;2;E;1;4;1;2247473;378;2870262;388;2265756;378;2812147;378
2019;12;42;2;E;1;5;1;;;;;;;;
2019;12;42;2;E;1;6;1;;;;;;;;
2019;12;42;2;E;1;7;1;;;;;;;;
2019;12;42;2;E;1;8;1;;;;;;;;
2019;12;42;2;E;1;9;1;;;;;;;;
2019;12;42;2;E;2;1;1;38632935;1323;40551206;1323;44744546;1323;46630069;1323
2019;12;42;2;E;2;2;1;27055610;3213;32858660;3287;27271178;3213;33185147;3291
2019;12;42;2;E;2;3;1;40550571;5859;50506261;6036;38537298;5859;48676595;6003
2019;12;42;2;E;2;4;1;2157724;378;2736715;378;2175191;378;2784469;378
2019;12;42;2;E;2;5;1;;;;;;;;
2019;12;42;2;E;2;6;1;;;;;;;;
2019;12;42;2;E;2;7;1;;;;;;;;
2019;12;42;2;E;2;8;1;45363065;9450;61605035;9776;43033999;9450;60014025;9777
2019;12;42;2;E;2;9;1;;;;;;;;
2019;12;43;3;N;1;1;2;;;;;;;;
2019;12;43;3;N;1;2;2;1708659;326;1856278;329;2195666;581;2359923;583
2019;12;43;3;N;1;3;2;;;;;;;;
2019;12;43;3;N;1;4;2;1188510;383;1319096;396;1154554;387;1289999;399
2019;12;43;3;N;1;5;2;;;;;;;;
2019;12;43;3;N;1;6;2;;;;;;;;
2019;12;43;3;N;1;7;2;;;;;;;;
2019;12;43;3;N;1;8;2;;;;;;;;
2019;12;43;3;N;1;9;2;17485857;10613;19827356;10998;17633845;10857;19650765;11026
2019;12;43;3;N;2;1;2;4850853;389;5110417;389;4553000;387;4841273;387
2019;12;43;3;N;2;2;2;585583;185;610477;185;592830;194;653716;199
2019;12;43;3;N;2;3;2;2578109;576;4336065;803;2672563;588;4534017;812
2019;12;43;3;N;2;4;2;14041069;4706;16386208;4881;17610063;5999;20595258;6314
2019;12;43;3;N;2;5;2;;;;;;;;
2019;12;43;3;N;2;6;2;;;;;;;;
2019;12;43;3;N;2;7;2;;;;;;;;
2019;12;43;3;N;2;8;2;;;;;;;;
2019;12;43;3;N;2;9;2;168711129;78971;188243086;81562;172293724;83979;195183636;87125
2019;12;44;3;O;1;1;1;16180785;756;16541198;756;16035168;756;17245289;756
2019;12;44;3;O;1;2;1;491599301;42956;528233233;44471;509985037;43700;573488378;45604
2019;12;44;3;O;1;3;1;26028446;4464;28146755;4999;26028446;4464;28146755;4999
2019;12;44;3;O;1;4;1;36942681;8883;40726891;8883;44660180;10042;50367493;10066
2019;12;44;3;O;1;5;1;;;;;;;;
2019;12;44;3;O;1;6;1;;;;;;;;
2019;12;44;3;O;1;7;1;;;;;;;;
2019;12;44;3;O;1;8;1;;;;;;;;
2019;12;44;3;O;1;9;1;7482976;2123;8913969;2583;7943650;2343;9280581;2787
2019;12;44;3;O;2;1;1;5604207;547;6332016;563;3477192;189;3706639;189
2019;12;44;3;O;2;2;1;443041445;36017;476264986;38902;458722174;37101;523126780;40306
2019;12;44;3;O;2;3;1;26641722;7692;31855881;8662;27547243;7704;35021857;9036
2019;12;44;3;O;2;4;1;5263804;1392;5942603;1392;5263804;1392;5942603;1392
2019;12;44;3;O;2;5;1;;;;;;;;
2019;12;44;3;O;2;6;1;;;;;;;;
2019;12;44;3;O;2;7;1;;;;;;;;
2019;12;44;3;O;2;8;1;27715013;9278;39337009;10546;29433193;9764;42557442;11367
2019;12;44;3;O;2;9;1;6139422;1890;6993957;1982;7387169;2117;8670660;2209
2019;12;45;3;O;1;1;1;30255721;3024;30993203;3053;31080186;3024;31967441;3040
2019;12;45;3;O;1;2;1;57469637;7182;59178428;7235;59472753;7371;61888496;7442
2019;12;45;3;O;1;3;1;19699551;3591;20796611;3715;20250944;3591;21272722;3638
2019;12;45;3;O;1;4;1;67458141;17388;69840635;17578;69754297;17577;73608517;17829
2019;12;45;3;O;1;5;1;;;;;;;;
2019;12;45;3;O;1;6;1;;;;;;;;
2019;12;45;3;O;1;7;1;;;;;;;;
2019;12;45;3;O;1;8;1;;;;;;;;
2019;12;45;3;O;1;9;1;;;;;;;;
2019;12;45;3;O;2;1;1;82865152;5670;84983827;5794;84428335;5670;86684571;5766
2019;12;45;3;O;2;2;1;81094646;9261;83954386;9394;83599853;9450;86324388;9516
2019;12;45;3;O;2;3;1;42998972;7749;45045679;8004;44140113;7749;46621053;7942
2019;12;45;3;O;2;4;1;42064631;10773;44324707;11092;44173226;10962;47586507;11358
2019;12;45;3;O;2;5;1;;;;;;;;
2019;12;45;3;O;2;6;1;;;;;;;;
2019;12;45;3;O;2;7;1;;;;;;;;
2019;12;45;3;O;2;8;1;;;;;;;;
2019;12;45;3;O;2;9;1;43698937;12474;51804066;14631;45157124;12474;53737015;14514
2019;12;46;3;C;1;1;2;24089186;968;25891492;968;24424335;968;25772210;968
2019;12;46;3;C;1;2;2;27603004;3096;34912483;3097;26837218;3096;31929049;3096
2019;12;46;3;C;1;3;2;5241613;774;6805027;792;4899745;774;5972485;785
2019;12;46;3;C;1;4;2;12519355;2129;16994904;2137;11423743;2129;14519750;2138
2019;12;46;3;C;1;5;2;;;;;;;;
2019;12;46;3;C;1;6;2;2802619;387;4045837;402;2675348;387;3600800;387
2019;12;46;3;C;1;7;2;5855776;2131;8905950;2299;6546794;2179;10005233;2366
2019;12;46;3;C;1;8;2;;;;;;;;
2019;12;46;3;C;1;9;2;766707;194;1184499;194;652954;194;952774;194
2019;12;46;3;C;2;1;2;69556372;2516;73675341;2516;63239963;2322;66334294;2322
2019;12;46;3;C;2;2;2;91697550;9456;113034839;9462;89168744;9675;104415728;9675
2019;12;46;3;C;2;3;2;5377151;800;7302703;822;4891757;774;5987878;790
2019;12;46;3;C;2;4;2;4664486;774;6266591;797;4644844;864;6005477;884
2019;12;46;3;C;2;5;2;;;;;;;;
2019;12;46;3;C;2;6;2;87088315;9946;130530020;9946;82767340;11481;120992335;11481
2019;12;46;3;C;2;7;2;54886573;10907;81572169;11462;50183440;10946;69135513;11212
2019;12;46;3;C;2;8;2;6892321;1355;10009575;1407;6573034;1451;9111498;1495
2019;12;46;3;C;2;9;2;37268506;9727;57111485;9842;33362670;9404;46138350;9498
2019;12;47;3;O;1;1;1;60310348;4914;75512668;5796;61560676;4914;78004455;5855
2019;12;47;3;O;1;2;1;193981689;17955;219684387;19597;198068701;17942;227806341;19608
