A¤o;Mes;ID_Empresa;Tamano;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;5;259;3;I;1;5;2;4290015;1929;4913341;1988;4493757;2038;5089942;2090
2019;5;259;3;I;1;6;2;;;;;;;;
2019;5;259;3;I;1;7;2;;;;;;;;
2019;5;259;3;I;1;8;2;;;;;;;;
2019;5;259;3;I;1;9;2;16864720;8830;18809648;8871;15484344;8043;17318386;8096
2019;5;259;3;I;2;1;2;4381688;387;4504376;387;4397588;387;4520722;387
2019;5;259;3;I;2;2;2;4163351;581;4384388;581;4163351;581;4384388;581
2019;5;259;3;I;2;3;2;3768145;1238;4022556;1238;3994251;1271;4273872;1271
2019;5;259;3;I;2;4;2;1519969;671;1615757;671;1711298;768;1832590;768
2019;5;259;3;I;2;5;2;4783339;2316;5299705;2316;4545925;2212;5044746;2212
2019;5;259;3;I;2;6;2;;;;;;;;
2019;5;259;3;I;2;7;2;;;;;;;;
2019;5;259;3;I;2;8;2;;;;;;;;
2019;5;259;3;I;2;9;2;288459;148;301722;148;376250;194;397348;194
2019;5;260;3;I;1;1;2;38415389;1600;40729351;1600;40250249;1611;42319814;1611
2019;5;260;3;I;1;2;2;104864489;15983;116752100;16012;100502704;16119;111251708;16151
2019;5;260;3;I;1;3;2;146756168;40150;176897168;41186;144538302;39859;174206440;40709
2019;5;260;3;I;1;4;2;14293290;4263;16884963;4347;14874643;4431;17773207;4577
2019;5;260;3;I;1;5;2;205596632;87818;258611866;89515;206401179;89863;258097995;91348
2019;5;260;3;I;1;6;2;;;;;;;;
2019;5;260;3;I;1;7;2;;;;;;;;
2019;5;260;3;I;1;8;2;;;;;;;;
2019;5;260;3;I;1;9;2;;;;;;;;
2019;5;260;3;I;2;1;2;76372014;2430;80445371;2430;58416805;2091;62459287;2091
2019;5;260;3;I;2;2;2;101492487;15131;113419973;15172;103300236;15093;113264955;15125
2019;5;260;3;I;2;3;2;125665569;33754;151520399;34693;118290474;32447;142704186;33297
2019;5;260;3;I;2;4;2;9537553;2408;11331061;2520;9064836;2383;10594848;2529
2019;5;260;3;I;2;5;2;151903492;66753;192067264;68211;153279783;67625;192251920;69110
2019;5;260;3;I;2;6;2;;;;;;;;
2019;5;260;3;I;2;7;2;;;;;;;;
2019;5;260;3;I;2;8;2;;;;;;;;
2019;5;260;3;I;2;9;2;;;;;;;;
2019;5;261;2;R;1;1;4;5464070;194;5738505;194;5499182;194;5776124;194
2019;5;261;2;R;1;2;4;9333487;970;10811542;982;8421689;873;9935745;896
2019;5;261;2;R;1;3;4;1345148;342;1861239;376;1503946;388;2102891;429
2019;5;261;2;R;1;4;4;;;;;;;;
2019;5;261;2;R;1;5;4;;;;;;;;
2019;5;261;2;R;1;6;4;;;;;;;;
2019;5;261;2;R;1;7;4;;;;;;;;
2019;5;261;2;R;1;8;4;;;;;;;;
2019;5;261;2;R;1;9;4;3125748;1266;4808286;1460;2783856;1157;4215309;1297
2019;5;261;2;R;2;1;4;;;;;;;;
2019;5;261;2;R;2;2;4;11483793;1675;14263819;1784;11862856;1746;14556949;1837
2019;5;261;2;R;2;3;4;10152203;1687;13645554;1968;10906279;1746;13811990;1920
2019;5;261;2;R;2;4;4;;;;;;;;
2019;5;261;2;R;2;5;4;;;;;;;;
2019;5;261;2;R;2;6;4;;;;;;;;
2019;5;261;2;R;2;7;4;;;;;;;;
2019;5;261;2;R;2;8;4;14296062;3750;19222172;4091;14268287;3730;18701418;3960
2019;5;261;2;R;2;9;4;13724922;4074;19967834;4664;13299874;3911;19229540;4459
2019;5;262;3;N;1;1;2;3634035;194;4200268;194;3634035;194;4203796;194
2019;5;262;3;N;1;2;2;15759160;2245;21349430;2245;15058900;2303;20887158;2303
2019;5;262;3;N;1;3;2;47931890;12803;72027336;12834;49402921;13345;74028444;13389
2019;5;262;3;N;1;4;2;8414285;2516;13454011;2516;8951098;2774;13826559;2774
2019;5;262;3;N;1;5;2;;;;;;;;
2019;5;262;3;N;1;6;2;191915561;54726;216183593;54726;185285237;56013;206531073;56013
2019;5;262;3;N;1;7;2;;;;;;;;
2019;5;262;3;N;1;8;2;;;;;;;;
2019;5;262;3;N;1;9;2;399587029;170244;486247989;174891;399298091;171316;477826554;175584
2019;5;262;3;N;2;1;2;6994460;387;8252176;387;6994460;387;7896040;387
2019;5;262;3;N;2;2;2;16602813;2077;21712590;2077;16940446;2129;20086979;2129
2019;5;262;3;N;2;3;2;53564490;13481;78583832;13533;59907140;15744;72593347;15759
2019;5;262;3;N;2;4;2;18050211;3999;24995621;3999;16612458;3857;19388148;3857
2019;5;262;3;N;2;5;2;;;;;;;;
2019;5;262;3;N;2;6;2;15813858;3670;18467749;3670;15776703;3799;18241385;3799
2019;5;262;3;N;2;7;2;;;;;;;;
2019;5;262;3;N;2;8;2;674000;194;819048;194;674000;194;819048;194
2019;5;262;3;N;2;9;2;478117287;202873;597073796;210058;477187218;202465;580211224;208665
2019;5;263;3;N;1;1;2;6157939;387;6998576;387;6157939;387;6986401;387
2019;5;263;3;N;1;2;2;2122756;194;2472124;194;2122756;194;2461116;194
2019;5;263;3;N;1;3;2;24382930;5502;31599452;5559;23173701;5270;30290357;5421
2019;5;263;3;N;1;4;2;5550632;1793;6380100;1803;5765760;1935;6667365;1935
2019;5;263;3;N;1;5;2;;;;;;;;
2019;5;263;3;N;1;6;2;31117516;9346;36550095;9346;33998501;11821;40468952;11821
2019;5;263;3;N;1;7;2;;;;;;;;
2019;5;263;3;N;1;8;2;;;;;;;;
2019;5;263;3;N;1;9;2;305933891;124462;357386259;125946;300693582;123008;353830389;125764
2019;5;263;3;N;2;1;2;;;;;;;;
2019;5;263;3;N;2;2;2;6496111;968;7753064;1005;6496111;968;7704720;1000
2019;5;263;3;N;2;3;2;38776379;8553;50633264;8593;37082367;8566;49023718;8768
2019;5;263;3;N;2;4;2;5696186;1812;6493719;1812;5090249;1690;5858017;1690
2019;5;263;3;N;2;5;2;;;;;;;;
2019;5;263;3;N;2;6;2;128393810;32807;147917464;32807;116248409;34097;135467884;34097
2019;5;263;3;N;2;7;2;;;;;;;;
2019;5;263;3;N;2;8;2;;;;;;;;
2019;5;263;3;N;2;9;2;315824405;124739;373061028;127230;314650553;124368;374435432;128314
2019;5;264;3;I;1;1;2;;;;;;;;
2019;5;264;3;I;1;2;2;1996391;387;2342977;387;1996391;387;2339671;387
2019;5;264;3;I;1;3;2;6692562;1742;7551410;1778;6692562;1742;7545122;1751
2019;5;264;3;I;1;4;2;;;;;;;;
2019;5;264;3;I;1;5;2;62059222;34314;70360749;35390;61856722;33347;69446766;34453
2019;5;264;3;I;1;6;2;;;;;;;;
2019;5;264;3;I;1;7;2;;;;;;;;
2019;5;264;3;I;1;8;2;;;;;;;;
2019;5;264;3;I;1;9;2;;;;;;;;
2019;5;264;3;I;2;1;2;14180439;581;16553987;581;14180439;581;16555272;581
2019;5;264;3;I;2;2;2;7306446;1742;8094171;1766;7306445;1355;8128456;1379
2019;5;264;3;I;2;3;2;;;;;;;;
2019;5;264;3;I;2;4;2;;;;;;;;
2019;5;264;3;I;2;5;2;76635137;35088;88484182;36925;75622052;35088;87136163;36959
2019;5;264;3;I;2;6;2;;;;;;;;
2019;5;264;3;I;2;7;2;;;;;;;;
2019;5;264;3;I;2;8;2;;;;;;;;
2019;5;264;3;I;2;9;2;;;;;;;;
2019;5;265;3;R;1;1;3;;;;;;;;
2019;5;265;3;R;1;2;3;6077876;871;7856639;871;7547180;968;9476911;971
2019;5;265;3;R;1;3;3;21899899;4438;28061515;4465;20689317;4341;26446828;4354
2019;5;265;3;R;1;4;3;26912662;9052;34963354;9119;26760108;8877;34603094;8943
2019;5;265;3;R;1;5;3;27591679;10860;35873698;10903;27745510;10658;36033247;10690
2019;5;265;3;R;1;6;3;10083;4;15343;4;11047;4;16096;4
2019;5;265;3;R;1;7;3;10657144;4477;13873061;4491;10297423;4257;13321730;4267
2019;5;265;3;R;1;8;3;8389;4;8728;4;8677;4;9033;4
2019;5;265;3;R;1;9;3;20189548;7787;26265416;7829;20654037;8007;26879223;8059
2019;5;265;3;R;2;1;3;;;;;;;;
2019;5;265;3;R;2;2;3;18006876;2294;19013969;2301;22470907;2709;28180876;2710
2019;5;265;3;R;2;3;3;33742826;9387;44150340;9603;33597362;9451;43864799;9665
2019;5;265;3;R;2;4;3;23532829;6362;30778724;6443;22771393;6175;29464534;6244
2019;5;265;3;R;2;5;3;34418199;12789;44847925;12886;35211588;12863;45857091;12968
2019;5;265;3;R;2;6;3;;;;;;;;
2019;5;265;3;R;2;7;3;8730458;3602;11567163;3607;9025145;3794;11548729;3802
2019;5;265;3;R;2;8;3;1016226;415;1307068;417;706402;280;893982;282
2019;5;265;3;R;2;9;3;11924758;5404;15558670;5428;13281036;5665;17254415;5690
2019;5;267;3;N;1;1;4;;;;;;;;
2019;5;267;3;N;1;2;4;455781;194;667914;194;455781;194;667914;194
2019;5;267;3;N;1;3;4;;;;;;;;
2019;5;267;3;N;1;4;4;2374895;961;3488459;1060;2239526;968;3355666;1059
2019;5;267;3;N;1;5;4;41472668;19724;56313759;21618;43267038;20943;60461310;22808
2019;5;267;3;N;1;6;4;;;;;;;;
2019;5;267;3;N;1;7;4;;;;;;;;
2019;5;267;3;N;1;8;4;;;;;;;;
2019;5;267;3;N;1;9;4;;;;;;;;
2019;5;267;3;N;2;1;4;24412789;774;27068350;774;22659241;774;25212539;774
2019;5;267;3;N;2;2;4;1027821;535;1817233;535;1122092;581;1993449;581
2019;5;267;3;N;2;3;4;;;;;;;;
2019;5;267;3;N;2;4;4;17650796;6960;27013914;7191;17071558;6618;25776292;6804
2019;5;267;3;N;2;5;4;361874041;175337;496430528;192816;367298417;177075;519864707;195234
2019;5;267;3;N;2;6;4;;;;;;;;
2019;5;267;3;N;2;7;4;;;;;;;;
2019;5;267;3;N;2;8;4;;;;;;;;
2019;5;267;3;N;2;9;4;;;;;;;;
2019;5;268;3;N;1;1;5;;;;;;;;
2019;5;268;3;N;1;2;5;2421046;387;3312735;387;2421046;387;3312735;387
2019;5;268;3;N;1;3;5;;;;;;;;
2019;5;268;3;N;1;4;5;;;;;;;;
2019;5;268;3;N;1;5;5;;;;;;;;
2019;5;268;3;N;1;6;5;;;;;;;;
2019;5;268;3;N;1;7;5;;;;;;;;
2019;5;268;3;N;1;8;5;;;;;;;;
2019;5;268;3;N;1;9;5;469601053;281658;620729520;291289;473701630;287902;623835555;298240
2019;5;268;3;N;2;1;5;;;;;;;;
2019;5;268;3;N;2;2;5;4043676;581;5142095;581;4043676;581;5142095;581
2019;5;268;3;N;2;3;5;;;;;;;;
2019;5;268;3;N;2;4;5;;;;;;;;
2019;5;268;3;N;2;5;5;;;;;;;;
2019;5;268;3;N;2;6;5;;;;;;;;
2019;5;268;3;N;2;7;5;;;;;;;;
2019;5;268;3;N;2;8;5;;;;;;;;
2019;5;268;3;N;2;9;5;153297023;93457;202871990;96667;154663883;95538;203907336;98984
2019;5;269;2;R;1;1;4;9998438;580;11871404;580;10150886;580;12025872;580
2019;5;269;2;R;1;2;4;8569555;1265;12246607;1265;11279238;1821;14126884;1821
2019;5;269;2;R;1;3;4;26132702;8810;38097031;8810;26251620;8683;36793372;8683
2019;5;269;2;R;1;4;4;1593197;580;2249734;580;1609084;580;2189368;580
2019;5;269;2;R;1;5;4;;;;;;;;
2019;5;269;2;R;1;6;4;;;;;;;;
2019;5;269;2;R;1;7;4;;;;;;;;
2019;5;269;2;R;1;8;4;;;;;207375;97;272981;97
2019;5;269;2;R;1;9;4;808750;387;1129889;387;819040;387;1141478;387
2019;5;269;2;R;2;1;4;37561015;1354;43221286;1354;37829479;1354;43950932;1354
2019;5;269;2;R;2;2;4;26870185;3521;37953767;3521;24076602;3289;29479704;3289
2019;5;269;2;R;2;3;4;15040756;4761;22663071;4761;13687712;4154;19310116;4154
2019;5;269;2;R;2;4;4;492500;193;786112;193;504320;193;799226;193
2019;5;269;2;R;2;5;4;;;;;;;;
2019;5;269;2;R;2;6;4;;;;;;;;
2019;5;269;2;R;2;7;4;;;;;;;;
2019;5;269;2;R;2;8;4;56787208;18321;106150021;18321;62138089;20132;80481488;20132
2019;5;269;2;R;2;9;4;1827444;387;3119109;387;1866594;387;2332058;387
2019;5;270;3;G;1;1;2;38408153;904;39758851;904;39012039;911;40345134;911
2019;5;270;3;G;1;2;2;199676896;17347;227115521;17800;200842017;17300;227165833;17752
2019;5;270;3;G;1;3;2;;;;;;;;
2019;5;270;3;G;1;4;2;;;;;;;;
2019;5;270;3;G;1;5;2;;;;;;;;
2019;5;270;3;G;1;6;2;424975052;14976;448502936;15106;409750174;14966;429331153;14966
2019;5;270;3;G;1;7;2;;;;;;;;
2019;5;270;3;G;1;8;2;;;;;;;;
2019;5;270;3;G;1;9;2;;;;;;;;
2019;5;270;3;G;2;1;2;56744514;1100;58309901;1100;55927000;1075;57444875;1075
2019;5;270;3;G;2;2;2;124013625;8310;139773095;8645;124570363;8294;140302874;8627
2019;5;270;3;G;2;3;2;;;;;;;;
2019;5;270;3;G;2;4;2;1574644;188;1943902;197;1569439;184;1938266;193
2019;5;270;3;G;2;5;2;;;;;;;;
2019;5;270;3;G;2;6;2;;;;;;;;
2019;5;270;3;G;2;7;2;;;;;;;;
2019;5;270;3;G;2;8;2;;;;;;;;
2019;5;270;3;G;2;9;2;;;;;;;;
2019;5;271;2;N;1;1;1;6359501;292;6726434;292;6337093;292;6709695;292
2019;5;271;2;N;1;2;1;1595117;194;1794333;194;1682443;181;1884832;181
2019;5;271;2;N;1;3;1;14093710;2522;16676703;2585;14053528;2490;16466823;2547
2019;5;271;2;N;1;4;1;2182181;556;2515384;556;2272139;582;2613466;582
2019;5;271;2;N;1;5;1;415910;196;501334;202;426902;201;499873;202
2019;5;271;2;N;1;6;1;;;;;;;;
2019;5;271;2;N;1;7;1;9599;5;9690;5;13713;7;13843;7
2019;5;271;2;N;1;8;1;;;;;;;;
2019;5;271;2;N;1;9;1;402500;194;471096;194;402500;194;471096;194
2019;5;271;2;N;2;1;1;26787910;776;28575794;776;26124319;776;28162962;776
2019;5;271;2;N;2;2;1;13911487;1032;16177905;1033;12735012;970;15025283;1002
2019;5;271;2;N;2;3;1;22789040;1940;25813954;1947;22815002;2095;26174177;2103
2019;5;271;2;N;2;4;1;2566098;414;2791822;414;3960771;569;4451480;574
2019;5;271;2;N;2;5;1;;;;;;;;
2019;5;271;2;N;2;6;1;;;;;;;;
2019;5;271;2;N;2;7;1;29513388;7715;37256679;8370;30268561;7702;38373341;8464
2019;5;271;2;N;2;8;1;;;;;;;;
2019;5;271;2;N;2;9;1;;;;;;;;
2019;5;272;3;K;1;1;1;2527929;194;2892119;194;2546817;194;2888355;194
2019;5;272;3;K;1;2;1;23305655;2516;25814591;2516;23719974;2612;26249644;2612
2019;5;272;3;K;1;3;1;92644687;18820;110380840;18868;91246661;18449;107446190;18468
2019;5;272;3;K;1;4;1;241546114;59355;298904130;59468;240536181;60313;294729293;60395
2019;5;272;3;K;1;5;1;;;;;;;;
2019;5;272;3;K;1;6;1;;;;;;;;
2019;5;272;3;K;1;7;1;;;;;;;;
2019;5;272;3;K;1;8;1;;;;;;;;
2019;5;272;3;K;1;9;1;;;;;;;;
2019;5;272;3;K;2;1;1;16821013;581;17798150;581;16803742;581;17766355;581
2019;5;272;3;K;2;2;1;28604160;3740;32262491;3740;28020097;3677;31394163;3677
2019;5;272;3;K;2;3;1;45514369;9582;53682149;9620;45693657;9466;53249473;9494
2019;5;272;3;K;2;4;1;75780159;20629;93617904;20655;76311021;20547;93156060;20574
2019;5;272;3;K;2;5;1;;;;;;;;
2019;5;272;3;K;2;6;1;;;;;;;;
2019;5;272;3;K;2;7;1;499532;194;661511;207;502515;194;637125;199
2019;5;272;3;K;2;8;1;;;;;;;;
2019;5;272;3;K;2;9;1;583740;194;707414;194;587383;194;705274;194
2019;5;273;3;K;1;1;1;135332501;8514;166367234;8514;141905912;8514;176033730;8514
2019;5;273;3;K;1;2;1;82795155;9869;101724061;9869;81676328;9869;102506421;9869
2019;5;273;3;K;1;3;1;29609656;2891;34251664;2892;31617144;3277;37544399;3278
2019;5;273;3;K;1;4;1;142969542;28726;190587173;29607;138405089;28832;191375214;29608
2019;5;273;3;K;1;5;1;2289146;194;2738298;194;2289146;194;2783925;194
2019;5;273;3;K;1;6;1;;;;;0;0;0;0
2019;5;273;3;K;1;7;1;;;;;0;0;0;0
2019;5;273;3;K;1;8;1;;;;;0;0;0;0
2019;5;273;3;K;1;9;1;2391117;840;3994224;842;2258798;839;4109161;840
2019;5;273;3;K;2;1;1;302626956;13068;352208796;13068;303878673;14513;358202708;14513
2019;5;273;3;K;2;2;1;90820210;8316;106767885;8332;89615546;8902;107895904;8902
2019;5;273;3;K;2;3;1;19786278;2268;24681471;2360;19874478;2516;24970670;2569
2019;5;273;3;K;2;4;1;89220225;17676;122908523;18861;88155790;18383;125500467;19656
2019;5;273;3;K;2;5;1;668654;194;954827;194;668654;194;1037233;202
2019;5;273;3;K;2;6;1;;;;;;;;
2019;5;273;3;K;2;7;1;2070321;396;3135047;464;1826292;387;3014735;473
2019;5;273;3;K;2;8;1;5106747;1098;7674941;1250;5041499;1161;8551422;1390
2019;5;273;3;K;2;9;1;1442484;396;2207196;444;1189679;387;1936735;424
2019;5;274;3;L;1;1;1;16173245;387;16738909;387;16173245;387;16739873;387
2019;5;274;3;L;1;2;1;19885629;1742;21567999;1742;18172501;1599;19768058;1599
2019;5;274;3;L;1;3;1;58677569;7126;64537484;7176;62514503;7226;68412477;7241
2019;5;274;3;L;1;4;1;1082099;194;1164690;194;1085099;194;1163683;194
2019;5;274;3;L;1;5;1;0;0;0;0;;;;
2019;5;274;3;L;1;6;1;0;0;0;0;;;;
2019;5;274;3;L;1;7;1;2635516;968;3024283;998;2135370;774;2450738;792
2019;5;274;3;L;1;8;1;0;0;0;0;;;;
2019;5;274;3;L;1;9;1;3436594;1355;3993729;1355;3636594;1355;4248511;1370
2019;5;274;3;L;2;1;1;19784036;581;20579907;581;19807334;581;20604461;581
2019;5;274;3;L;2;2;1;34488668;5418;38409492;5549;35572377;5618;39685797;5761
2019;5;274;3;L;2;3;1;61912713;8281;67695830;8304;69639635;8235;75706644;8252
2019;5;274;3;L;2;4;1;0;0;0;0;0;0;0;0
2019;5;274;3;L;2;5;1;543320;194;799129;254;543320;194;759101;242
2019;5;274;3;L;2;6;1;0;0;0;0;0;0;0;0
2019;5;274;3;L;2;7;1;69987282;20839;78735362;21124;67932594;20291;77091763;20576
2019;5;274;3;L;2;8;1;0;0;0;0;0;0;0;0
2019;5;274;3;L;2;9;1;1392422;581;1614316;601;1392422;581;1587203;601
2019;5;275;1;N;1;1;1;3049146;194;3267874;194;3049146;194;3268298;194
2019;5;275;1;N;1;2;1;;;;;;;;
2019;5;275;1;N;1;3;1;1667551;194;1840083;194;2089164;194;2262627;194
2019;5;275;1;N;1;4;1;1779629;349;1879764;349;1555913;349;1657169;349
2019;5;275;1;N;1;5;1;;;;;;;;
2019;5;275;1;N;1;6;1;;;;;;;;
2019;5;275;1;N;1;7;1;;;;;;;;
2019;5;275;1;N;1;8;1;;;;;;;;
2019;5;275;1;N;1;9;1;;;;;;;;
2019;5;275;1;N;2;1;1;5119146;194;5339501;194;5119146;194;5340900;194
2019;5;275;1;N;2;2;1;;;;;;;;
2019;5;275;1;N;2;3;1;;;;;;;;
2019;5;275;1;N;2;4;1;968792;201;979158;201;982193;203;992481;203
2019;5;275;1;N;2;5;1;;;;;;;;
2019;5;275;1;N;2;6;1;;;;;;;;
2019;5;275;1;N;2;7;1;1827268;388;1986246;388;1655736;388;1815389;388
2019;5;275;1;N;2;8;1;;;;;;;;
2019;5;275;1;N;2;9;1;;;;;;;;
2019;5;276;3;H;1;1;1;;;;;;;;
2019;5;276;3;H;1;2;1;;;;;;;;
2019;5;276;3;H;1;3;1;;;;;;;;
2019;5;276;3;H;1;4;1;1143408;197;1189273;199;1125026;197;1198088;201
2019;5;276;3;H;1;5;1;;;;;;;;
2019;5;276;3;H;1;6;1;;;;;;;;
2019;5;276;3;H;1;7;1;;;;;;;;
2019;5;276;3;H;1;8;1;;;;;;;;
2019;5;276;3;H;1;9;1;;;;;;;;
2019;5;276;3;H;2;1;1;;;;;;;;
2019;5;276;3;H;2;2;1;;;;;;;;
2019;5;276;3;H;2;3;1;;;;;;;;
2019;5;276;3;H;2;4;1;;;;;;;;
2019;5;276;3;H;2;5;1;;;;;;;;
2019;5;276;3;H;2;6;1;;;;;;;;
2019;5;276;3;H;2;7;1;;;;;;;;
2019;5;276;3;H;2;8;1;9719485;1544;13562652;1544;8140487;1358;11258340;1358
2019;5;276;3;H;2;9;1;;;;;;;;
2019;5;277;3;Q;1;1;1;5335294;388;5627596;388;6236939;388;6535075;388
2019;5;277;3;Q;1;2;1;91325174;15520;98717506;15572;92690120;14938;100176187;14977
2019;5;277;3;Q;1;3;1;58610292;26384;64956900;26427;57423482;26190;63966908;26225
2019;5;277;3;Q;1;4;1;22870423;9894;25970474;9955;23264278;9894;26269951;9941
2019;5;277;3;Q;1;5;1;1844601;970;2037246;970;1359059;776;1505410;776
2019;5;277;3;Q;1;6;1;;;;;;;;
2019;5;277;3;Q;1;7;1;;;;;;;;
2019;5;277;3;Q;1;8;1;;;;;;;;
2019;5;277;3;Q;1;9;1;;;;;;;;
2019;5;277;3;Q;2;1;1;5104752;194;5269920;194;5104752;194;5270402;194
2019;5;277;3;Q;2;2;1;45714645;4074;48140363;4077;45415431;4074;47852148;4074
2019;5;277;3;Q;2;3;1;4077226;1940;4566211;1949;4741940;1940;5349479;1956
2019;5;277;3;Q;2;4;1;2368511;776;2700280;799;2368511;776;2702688;800
2019;5;277;3;Q;2;5;1;5286721;2328;5808170;2336;5383869;2328;5997115;2357
2019;5;277;3;Q;2;6;1;;;;;;;;
2019;5;277;3;Q;2;7;1;828030;388;931666;388;1134697;582;1274043;582
2019;5;277;3;Q;2;8;1;;;;;;;;
2019;5;277;3;Q;2;9;1;;;;;;;;
2019;5;278;3;H;1;1;2;20057766;363;20710288;363;20057766;363;20698260;363
2019;5;278;3;H;1;2;2;177481860;22144;216228824;22350;180032656;22508;217552797;22707
2019;5;278;3;H;1;3;2;;;;;;;;
2019;5;278;3;H;1;4;2;;;;;;;;
2019;5;278;3;H;1;5;2;;;;;;;;
2019;5;278;3;H;1;6;2;;;;;;;;
2019;5;278;3;H;1;7;2;;;;;;;;
2019;5;278;3;H;1;8;2;;;;;;;;
2019;5;278;3;H;1;9;2;;;;;;;;
2019;5;278;3;H;2;1;2;50780203;908;52438599;908;50780203;908;52409109;908
2019;5;278;3;H;2;2;2;261770764;23581;308827439;23812;262338809;23218;304572880;23420
2019;5;278;3;H;2;3;2;;;;;;;;
2019;5;278;3;H;2;4;2;3162920;1137;5063875;1148;3162920;1137;5053782;1153
2019;5;278;3;H;2;5;2;;;;;;;;
2019;5;278;3;H;2;6;2;;;;;;;;
2019;5;278;3;H;2;7;2;;;;;;;;
2019;5;278;3;H;2;8;2;;;;;;;;
2019;5;278;3;H;2;9;2;;;;;;;;
2019;5;280;3;M;1;1;2;4219704;193;4535624;193;4219704;193;4538947;193
2019;5;280;3;M;1;2;2;109629136;13093;125927010;13133;104504627;12051;120970931;12159
2019;5;280;3;M;1;3;2;103745820;26333;133291622;26654;111311678;26503;142591364;26885
2019;5;280;3;M;1;4;2;13712187;3275;17998769;3331;13578844;3313;17920911;3370
2019;5;280;3;M;1;5;2;;;;;;;;
2019;5;280;3;M;1;6;2;;;;;;;;
2019;5;280;3;M;1;7;2;1113112;193;1312505;193;1113112;193;1312505;193
2019;5;280;3;M;1;8;2;47687926;15030;66164418;15587;51337020;15435;73584889;16132
2019;5;280;3;M;1;9;2;4760984;1943;6789381;1943;8833897;3140;12144033;3174
2019;5;280;3;M;2;1;2;59415035;1737;63413387;1737;59415035;1737;63511313;1737
2019;5;280;3;M;2;2;2;323292764;32522;376972766;32877;334364922;32026;391263559;32431
2019;5;280;3;M;2;3;2;200734479;44660;261467760;46243;256749202;50331;334023248;52133
2019;5;280;3;M;2;4;2;14503165;2986;18813210;3138;15732610;3352;20808856;3537
2019;5;280;3;M;2;5;2;;;;;;;;
2019;5;280;3;M;2;6;2;;;;;;;;
2019;5;280;3;M;2;7;2;1358126;386;1844527;386;1358126;386;1844527;386
2019;5;280;3;M;2;8;2;520469205;142515;707803770;146148;551031226;138447;747812236;142751
2019;5;280;3;M;2;9;2;35903072;10091;48331576;10328;38336241;11099;54421153;11991
2019;5;281;1;L;1;1;1;;;;;;;;
2019;5;281;1;L;1;2;1;;;;;;;;
2019;5;281;1;L;1;3;1;;;;;;;;
2019;5;281;1;L;1;4;1;;;;;;;;
2019;5;281;1;L;1;5;1;;;;;;;;
2019;5;281;1;L;1;6;1;;;;;;;;
2019;5;281;1;L;1;7;1;;;;;;;;
2019;5;281;1;L;1;8;1;;;;;;;;
2019;5;281;1;L;1;9;1;;;;;;;;
2019;5;281;1;L;2;1;1;;;;;;;;
2019;5;281;1;L;2;2;1;;;;;;;;
2019;5;281;1;L;2;3;1;;;;;;;;
2019;5;281;1;L;2;4;1;;;;;;;;
2019;5;281;1;L;2;5;1;;;;;;;;
2019;5;281;1;L;2;6;1;;;;;;;;
2019;5;281;1;L;2;7;1;;;;;;;;
2019;5;281;1;L;2;8;1;;;;;;;;
2019;5;281;1;L;2;9;1;376250;194;380185;194;394979;194;474265;226
2019;5;282;3;E;1;1;3;;;;;;;;
2019;5;282;3;E;1;2;3;5755322;970;6357353;970;5586667;970;6176809;970
2019;5;282;3;E;1;3;3;1308779;247;1489262;250;1380572;258;1539686;262
2019;5;282;3;E;1;4;3;13807434;3317;15680706;3341;13976920;3212;16012152;3262
2019;5;282;3;E;1;5;3;;;;;;;;
2019;5;282;3;E;1;6;3;;;;;;;;
2019;5;282;3;E;1;7;3;5231733;1267;6214311;1308;4980725;1164;5860345;1200
2019;5;282;3;E;1;8;3;1857933;587;2284109;631;2002619;769;2427517;809
2019;5;282;3;E;1;9;3;97054449;47298;113585045;48190;96631660;48764;113170674;49705
2019;5;282;3;E;2;1;3;36233467;776;40970439;776;36064399;776;40789938;776
2019;5;282;3;E;2;2;3;18257256;1746;20768301;1786;17693047;1746;19757880;1746
2019;5;282;3;E;2;3;3;4964748;582;5500069;582;5387525;582;5945969;582
2019;5;282;3;E;2;4;3;20068381;4631;23984281;4896;22053811;5063;26302390;5342
2019;5;282;3;E;2;5;3;;;;;;;;
2019;5;282;3;E;2;6;3;;;;;;;;
2019;5;282;3;E;2;7;3;78702033;17054;97849601;18722;81486982;17101;100701822;18726
2019;5;282;3;E;2;8;3;152953437;45850;198864460;51582;151848317;45771;197225282;51394
2019;5;282;3;E;2;9;3;440867533;166884;544855066;180671;415307772;167631;510914342;179654
2019;5;283;3;G;1;1;2;20125294;968;20923891;968;21178328;987;22049833;987
2019;5;283;3;G;1;2;2;56741158;6760;62050226;6784;64062489;7263;69525605;7299
2019;5;283;3;G;1;3;2;10830205;2670;12159755;2697;15614938;3483;17586368;3552
2019;5;283;3;G;1;4;2;50433075;8273;56788127;8490;53266345;8050;59504598;8222
2019;5;283;3;G;1;5;2;;;;;;;;
2019;5;283;3;G;1;6;2;;;;;;;;
2019;5;283;3;G;1;7;2;;;;;;;;
2019;5;283;3;G;1;8;2;962302;194;1043382;195;1433669;185;1545171;187
2019;5;283;3;G;1;9;2;;;;;;;;
2019;5;283;3;G;2;1;2;156032320;5999;162223176;5999;155923165;5999;161832266;5999
2019;5;283;3;G;2;2;2;570446710;47408;618357808;47485;612740665;46870;661217487;46954
