anio;mes;id;tamano;categoria;sexo;grupo;div;ro;ho;c;ht
2020;feb;29;2;F;2;4;2;2688432;248;3342237;292
2020;feb;29;2;F;2;7;2;NA;NA;NA;NA
2020;feb;29;2;F;2;8;2;NA;NA;NA;NA
2020;feb;29;2;F;2;9;2;NA;NA;NA;NA
2020;feb;30;3;Q;1;1;1;NA;NA;NA;NA
2020;feb;30;3;Q;1;2;1;83991171;13540;95113296;13643
2020;feb;30;3;Q;1;3;1;12257997;4560;14464039;4607
2020;feb;30;3;Q;1;4;1;29908444;14030;35886114;14077
2020;feb;30;3;Q;1;5;1;NA;NA;NA;NA
2020;feb;30;3;Q;1;9;1;NA;NA;NA;NA
2020;feb;30;3;Q;2;1;1;NA;NA;NA;NA
2020;feb;30;3;Q;2;2;1;94245443;10392;100711898;10392
2020;feb;30;3;Q;2;3;1;9707094;2910;10951447;2910
2020;feb;30;3;Q;2;4;1;5769930;2425;6759435;2425
2020;feb;30;3;Q;2;5;1;NA;NA;NA;NA
2020;feb;30;3;Q;2;7;1;NA;NA;NA;NA
2020;feb;30;3;Q;2;8;1;NA;NA;NA;NA
2020;feb;30;3;Q;2;9;1;NA;NA;NA;NA
2020;feb;31;3;P;1;1;1;9072150;1514;9429426;1514
2020;feb;31;3;P;1;2;1;233017673;36926;244007746;36926
2020;feb;31;3;P;1;3;1;67686446;23808;74081089;23808
2020;feb;31;3;P;1;4;1;4739681;1269;5045618;1269
2020;feb;31;3;P;1;5;1;NA;NA;NA;NA
2020;feb;31;3;P;1;7;1;NA;NA;NA;NA
2020;feb;31;3;P;1;9;1;13014030;5934;14614006;5934
2020;feb;31;3;P;2;1;1;20309194;2081;20834574;2081
2020;feb;31;3;P;2;2;1;81049998;11533;84782870;11533
2020;feb;31;3;P;2;3;1;14385521;4201;15373461;4201
2020;feb;31;3;P;2;4;1;3257053;740;3484331;740
2020;feb;31;3;P;2;5;1;NA;NA;NA;NA
2020;feb;31;3;P;2;7;1;NA;NA;NA;NA
2020;feb;31;3;P;2;8;1;NA;NA;NA;NA
2020;feb;31;3;P;2;9;1;17933127;7155;20273379;7283
2020;feb;32;1;H;1;2;1;3226658;582;3497644;585
2020;feb;32;1;H;1;4;1;713146;194;787805;194
2020;feb;32;1;H;2;1;1;NA;NA;NA;NA
2020;feb;32;1;H;2;2;1;NA;NA;NA;NA
2020;feb;32;1;H;2;3;1;557167;103;637580;103
2020;feb;32;1;H;2;4;1;919235;233;1028290;234
2020;feb;32;1;H;2;7;1;NA;NA;NA;NA
2020;feb;32;1;H;2;8;1;2619643;569;2871297;579
2020;feb;33;3;Q;1;1;1;3437406;196;3814582;196
2020;feb;33;3;Q;1;2;1;71595762;10809;81046221;11014
2020;feb;33;3;Q;1;3;1;41579355;15674;52883154;16139
2020;feb;33;3;Q;1;4;1;33519964;12373;43499018;12931
2020;feb;33;3;Q;1;5;1;NA;NA;NA;NA
2020;feb;33;3;Q;1;9;1;1147441;580;1551709;597
2020;feb;33;3;Q;2;1;1;11136422;383;11537175;383
2020;feb;33;3;Q;2;2;1;28573254;4531;33142458;4671
2020;feb;33;3;Q;2;3;1;9674294;2811;12229857;2966
2020;feb;33;3;Q;2;4;1;7618812;2645;9648249;2759
