EMPRESA_GENERICA;TAMANO_EMPRESA;CATEGORIA;ID_DIVISION;TT;SEXO;GRUPO;RO (ENE);RO (FEB);RO (MAR);RO (ABR);RO (MAY);RO (JUN);HO (ENE);HO (FEB);HO (MAR);HO (ABR);HO (MAY);HO (JUN);RE (ENE);RE (FEB);RE (MAR);RE (ABR);RE (MAY);RE (JUN);HE (ENE);HE (FEB);HE (MAR);HE (ABR);HE (MAY);HE (JUN);C (ENE);C (FEB);C (MAR);C (ABR);C (MAY);C (JUN);NT (ENE);NT (FEB);NT (MAR);NT (ABR);NT (MAY);NT (JUN)
683;3;L;1;23;2;1;21543471;21571228;22431721;21571228;21564289;22445599;756;756;756;756;756;756;0;0;0;0;0;0;0;0;0;0;0;0;21814585;21999674;22704091;21969714;22276799;22923297;4;4;4;4;4;4
683;3;L;1;23;2;2;129581222;131394730;131461178;131394730;131394730;131461178;8505;8694;8694;8694;8694;8694;0;0;0;0;0;0;0;0;0;0;0;0;132388824;134678549;138083124;135620706;138085250;140147906;45;46;46;46;46;46
683;3;L;1;23;2;4;8298844;8298844;8298844;8298844;9238793;9238793;1512;1512;1512;1512;1701;1701;486228;543049;415615;569872;461085;676520;112;125;94;98;92;145;9039762;9096583;9257337;9147457;10206291;10929171;8;8;8;8;9;9
683;3;L;1;23;2;9;103047;103047;103047;103047;103047;103047;44;44;44;44;44;44;0;0;0;0;0;0;0;0;0;0;0;0;107209;107209;107209;107209;107209;107209;1;1;1;1;1;1
684;3;G;2;23;1;3;7951528;7359150;6659629;7438639;7645234;9270782;576;582;582;569;576;576;0;0;0;0;0;0;0;0;0;0;0;0;8265488;7651875;6956454;7743339;7947094;9566760;3;3;3;3;3;3
684;3;G;2;23;1;4;11960223;11772849;11374687;11460830;11314960;11567646;3098;3072;3085;3092;3092;2880;19054;82106;38049;38049;12015;46059;5;20;10;10;3;11;13297434;13110790;12753190;12696677;12605904;12821138;16;16;16;16;16;15
684;3;G;2;23;1;6;3027754;3584584;3826516;5604270;3761339;5314812;770;964;1158;1152;1152;1339;0;0;0;0;0;0;0;0;0;0;0;0;3417985;4017958;4340957;6095617;4260564;5937992;4;5;6;6;6;7
684;3;G;2;23;2;1;10146597;10146715;10146843;10146986;10147097;10147097;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;10236619;10232866;10239134;10231433;10237666;10235725;1;1;1;1;1;1
684;3;G;2;23;2;3;3545526;3799773;3300997;3828771;3828771;3768047;582;582;582;582;582;582;0;0;0;0;0;0;0;0;0;0;0;0;3910752;4156315;3645020;4181093;4183278;4128171;3;3;3;3;3;3
684;3;G;2;23;2;4;6491142;6369534;5644377;6864315;6852561;6895069;1546;1546;1552;1546;1546;1546;324952;359758;180736;185784;290363;272136;58;70;35;40;57;48;7594465;7376402;6514093;7698549;7809732;7854574;8;8;8;8;8;8
684;3;G;2;23;2;6;786946;786946;786946;786946;773463;786946;388;388;388;388;382;388;0;0;0;0;0;0;0;0;0;0;0;0;903024;895024;907024;891024;887040;899053;2;2;2;2;2;2
684;3;G;2;23;2;7;814500;814500;814500;814500;1759000;1759000;194;194;194;194;382;388;0;0;0;0;0;0;0;0;0;0;0;0;914467;904347;910347;902347;1967504;1950650;1;1;1;1;2;2
684;3;G;2;23;2;8;4425001;4310250;4192559;4567851;4550463;4743209;1151;1164;1164;1152;1152;1164;135262;184719;161914;150550;80042;182913;25;35;31;30;15;36;5071903;4949953;4842160;5176073;5094996;5410364;6;6;6;6;6;6
684;3;G;2;23;2;9;9067683;8139396;8109790;8245654;8234839;8204298;3421;3027;3085;3104;3073;3086;201191;213025;221711;174720;246114;264152;57;57;56;47;65;70;10658989;9488080;9571909;9549308;9700879;9650459;18;16;16;16;16;16
685;3;D;9;33;1;1;4200664;4340792;4200664;4405472;4572029;4405472;183;183;183;183;183;183;0;0;0;0;0;0;0;0;0;0;0;0;4380415;4530636;4384350;4595983;4760322;4597367;1;1;1;1;1;1
685;3;D;9;33;1;2;2715887;2794758;2551999;1178212;1342790;1178212;366;366;366;183;183;183;0;0;0;0;0;0;0;0;0;0;0;0;3082792;3145962;2891463;1318223;1494119;1326877;2;2;2;1;1;1
685;3;D;9;33;1;3;17793750;20411436;19687849;18932679;18602840;16365096;2193;2336;2381;2387;2137;1973;95375;156177;655630;905760;97282;175160;12;19;70;100;10;20;20126758;22889427;22805521;22166782;20848770;18606968;12;13;13;13;13;12
685;3;D;9;33;1;4;30529388;34018188;31845688;33389382;36956145;36839832;4270;4301;4382;4459;4641;5031;302037;189820;375860;255366;311667;177141;37;29;65;42;50;28;34976082;38272001;36489918;37759301;41594696;41603121;24;25;26;26;28;29
685;3;D;9;33;1;5;659944;816919;645900;747534;830057;665380;183;183;183;183;183;183;0;17332;0;70112;0;0;0;4;0;16;0;0;842959;1024756;834277;977228;1006524;850233;1;1;1;1;1;1
685;3;D;9;33;1;6;1365748;1506436;1365748;1385423;1550001;1385423;183;183;183;183;183;183;0;0;0;0;0;0;0;0;0;0;0;0;1541085;1675391;1541311;1537011;1708622;1535381;1;1;1;1;1;1
685;3;D;9;33;1;7;1999294;3648002;2849057;2647790;3155870;2471569;658;914;914;786;701;731;52449;0;43362;0;0;0;14;0;13;0;0;0;2547460;4290262;3576987;3233948;3697941;2986048;4;5;5;5;5;4
685;3;D;9;33;1;8;1192672;1456818;1201184;1523130;1519590;1160210;366;366;366;366;366;335;98283;0;249896;211702;7286;0;27;0;67;56;2;0;1516954;1693633;1680005;1985882;1761103;1378775;2;2;2;2;2;2
685;3;D;9;33;2;1;40079683;38145258;38166521;29861770;30694555;33419004;1499;1279;1279;914;914;1072;0;0;0;0;0;0;0;0;0;0;0;0;41949141;39827459;39777940;31159748;31961311;34868451;10;10;8;6;6;7
685;3;D;9;33;2;2;5464302;5606598;5323696;5552647;5793782;5462646;366;366;366;366;366;366;0;0;0;0;0;0;0;0;0;0;0;0;5878870;6027595;5755528;5976114;6210657;5887009;2;2;2;2;2;2
685;3;D;9;33;2;3;81073020;84693614;72014953;80772990;85289244;79084624;5775;5916;5987;5920;5835;5658;0;115894;247851;631282;250935;619873;0;10;34;71;24;70;86690172;90498929;77946438;87134474;91247343;85397556;33;34;34;33;33;33
685;3;D;9;33;2;4;37602055;36563620;32364696;34436520;38832950;34437112;4196;3971;3849;3819;3849;3685;228862;677248;1095833;1506834;1301555;611077;25;56;78;126;91;52;41840367;41145899;37098938;39519231;43714819;38547897;23;23;22;22;21;21
685;3;D;9;33;2;5;;;;129383;1462424;1124974;;;;43;366;366;;;;0;0;105000;;;;0;0;30;;;;146041;1675120;1489306;;;;1;2;2
685;3;D;9;33;2;6;5240115;5451095;4941856;6070586;6053980;5435975;366;366;366;366;366;366;0;0;0;0;0;0;0;0;0;0;0;0;5665113;5866172;5329903;6509406;6484623;5856974;2;2;2;2;2;2
685;3;D;9;33;2;7;18306436;22031882;18521238;20630382;23168943;19178820;4105;4044;4129;4178;3995;4032;957566;4119028;4166457;2070977;1572868;411223;158;614;687;326;205;67;22824513;29782228;26397648;26416604;28311220;23088547;23;23;23;23;23;22
685;3;D;9;33;2;8;27972715;32857389;27410755;28958726;32408208;26264467;6194;6182;6188;5980;5952;5647;1622758;1255085;4021522;3077532;1003866;244904;286;189;703;535;155;46;34451148;38766545;36333064;36525779;37803494;30647287;35;35;34;34;33;33
686;3;D;7;33;1;1;1189096;1189096;1189096;1189096;1189096;1189096;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1276418;1276418;1276418;1276418;1276418;1276418;1;1;1;1;1;1
686;3;D;7;33;1;2;9209408;9333439;8531042;10046131;8870281;8337739;1509;1548;1161;1148;1148;1161;0;0;0;0;0;0;0;0;0;0;0;0;10006397;10092457;9206406;10767273;9519999;9001455;8;8;7;6;6;6
686;3;D;7;33;1;3;4027063;4381359;3888035;4512604;4013407;4218759;774;774;774;774;774;774;0;0;0;0;0;0;0;0;0;0;0;0;4471584;4825165;4288155;4985404;4411874;4663745;4;4;4;4;4;4
686;3;D;7;33;1;4;17947551;17679055;18813079;23316668;19321470;19147776;4064;4012;4360;4528;4380;4392;193132;417813;228022;218613;269678;129136;40;76;42;35;38;25;20031844;19863597;20771519;25790363;21504277;21263065;22;22;23;24;24;24
686;3;D;7;33;1;7;28844090;30013754;28403083;38297813;29384800;29537997;10256;10094;9849;10365;10468;10501;768721;2374942;724061;287187;439613;233630;211;700;233;80;117;69;33725042;36213014;32461245;43020358;33615281;33859165;60;60;61;60;61;61
686;3;D;7;33;1;8;1724020;1891898;2040461;2018970;1752328;1470823;581;697;774;561;581;529;44653;118120;40325;0;45793;0;11;30;11;0;11;0;2039021;2248292;2324423;2277131;2054199;1730594;4;4;4;4;4;4
686;3;D;7;33;1;9;1279425;1195273;1195273;2397882;1186034;1184013;387;387;387;387;355;348;7825;24083;21300;19889;21953;3951;2;6;5;5;5;1;1421311;1365836;1334431;2637016;1328832;1324838;2;2;2;2;2;2
686;3;D;7;33;2;1;8851647;9248261;8851647;11038129;8938067;9009331;968;968;968;968;968;968;247666;547337;485373;437424;381803;621259;23;50;50;40;35;51;9724795;10402024;9904139;12164304;9927800;10268383;6;6;6;6;6;6
686;3;D;7;33;2;2;5700675;5350139;6003639;7164185;7708671;7708671;581;581;697;774;968;968;0;25511;107387;28021;143173;102743;0;3;15;3;17;11;5968306;5645531;6409924;7566437;8317204;8291153;3;3;4;4;5;5
686;3;D;7;33;2;3;19196679;19056650;19103608;22380141;21120584;21449421;3096;3096;3096;3096;3096;3096;450565;1000563;754078;165445;212796;156614;50;106;97;22;27;17;21443457;21750828;21501204;24437624;22992609;23372647;16;16;16;16;16;16
686;3;D;7;33;2;4;20001531;18471874;18140674;22675725;19038486;20235467;4438;4193;4199;4270;4225;4451;529438;1350497;383049;470858;578955;612479;80;163;65;76;90;87;22707071;21918862;20380896;25568052;21783538;23171396;23;23;22;23;23;23
686;3;D;7;33;2;7;124564996;124175341;125219060;159631523;121721046;123554567;26697;27109;27367;27109;26619;26084;7036864;19516918;8577915;3386220;6727400;4381840;1035;3210;1499;449;867;604;145616596;156637750;145573891;178195968;141783918;141514151;143;142;143;143;141;140
686;3;D;7;33;2;8;67937407;68454270;67047920;85452356;65671531;64890839;14293;15087;14706;14461;14338;13887;4747875;18275416;7309323;2634243;5086235;4064191;632;2541;1148;307;610;497;79472747;93661876;80379635;95490662;77240101;75654785;76;78;78;78;76;76
686;3;D;7;33;2;9;3506595;3652653;3639375;4075570;3534347;3933297;1355;1355;1355;1355;1355;1355;4363;112027;15972;0;45168;18820;1;23;4;0;8;5;3982938;4181746;4027863;4522116;3980267;4410903;7;7;7;7;7;7
687;1;K;2;11;1;4;892465;907064;955343;509763;526400;707491;387;353;368;194;388;388;118305;155880;35689;79053;26351;39962;34;39;30;33;11;16;1125036;1111946;1052090;624511;588446;805997;2;2;2;1;2;2
687;1;K;2;11;2;4;;;;1698996;1360000;1803381;;;;970;776;776;;;;178758;154260;212334;;;;85;48;64;;;;2004502;1641008;2208705;;;;5;4;4
687;1;K;2;11;2;6;5901163;5822872;5892323;3972873;4174384;2947304;1455;1532;1552;776;776;776;297911;432388;225504;214528;101794;80288;92;143;73;97;35;27;6732241;6789215;6463587;4437803;4526580;3217785;8;8;8;4;4;4
688;2;H;1;12;1;1;2749971;2749971;2752901;2748948;2743514;2704500;193;193;193;193;193;193;0;0;0;0;0;0;0;0;0;0;0;0;3263624;3224734;3227832;3223653;3217907;3176658;1;1;1;1;1;1
688;2;H;1;12;1;2;1531167;1531167;1531167;1531167;1531167;1531167;193;193;193;193;193;193;0;0;0;0;0;0;0;0;0;0;0;0;2356214;2356214;2356214;2356214;2356214;2356214;1;1;1;1;1;1
688;2;H;1;12;1;3;1104500;1104500;1104500;1104500;1104500;1104500;193;193;193;193;193;193;0;0;0;0;0;0;0;0;0;0;0;0;1167788;1167788;1169430;1167788;1167788;1167788;1;1;1;1;1;1
688;2;H;1;12;1;4;3758095;3664669;3488258;3501479;3860547;3686112;1345;1300;1158;1351;1351;1351;0;0;0;0;0;0;0;0;0;0;0;0;4059921;4051224;3783292;3770838;4150481;4016450;7;7;6;7;7;7
688;2;H;1;12;1;9;11261639;11122033;12104402;12069552;11803585;10396496;4632;4581;4979;5005;4896;4542;0;0;0;0;0;0;0;0;0;0;0;0;12223417;12095195;13152169;13267055;13070842;11138683;24;24;26;26;26;25
688;2;H;1;12;2;1;2228104;2228104;2228104;2228104;2228104;2228104;193;193;193;193;193;193;0;0;0;0;0;0;0;0;0;0;0;0;2355774;2355774;2355774;2355774;2355774;2355774;1;1;1;1;1;1
688;2;H;1;12;2;3;771375;771375;771375;771375;771375;771375;193;193;193;193;193;193;0;0;0;0;0;0;0;0;0;0;0;0;840575;840575;840575;840575;840575;840575;1;1;1;1;1;1
688;2;H;1;12;2;4;1987134;1967000;2001918;2412000;2445800;2022000;772;772;772;965;965;801;0;0;0;0;0;0;0;0;0;0;0;0;2286997;2265709;2279136;2786208;2821944;2438673;4;4;4;5;5;5
688;2;H;1;12;2;5;312500;312500;375000;375000;375000;375000;193;193;193;193;193;193;0;0;0;0;0;0;0;0;0;0;0;0;437906;437906;503988;503988;503988;503988;1;1;1;1;1;1
688;2;H;1;12;2;8;1679355;1785823;1792474;1788521;1783087;1704073;579;579;579;579;579;579;0;0;0;0;0;0;0;0;0;0;0;0;1933546;2046115;2053147;2048967;2043222;1841716;3;3;3;3;3;3
688;2;H;1;12;2;9;9215782;8896092;9778480;10708121;10497257;10005634;2953;3069;3316;3474;3352;3442;38111;130665;146999;119777;0;130665;14;48;54;44;0;48;10089593;9842274;10816161;11780600;11472523;11152444;16;16;18;18;18;18
689;3;C;3;33;1;2;11014499;5397626;7766715;7766715;7766715;7607201;691;304;388;388;388;362;0;0;0;0;0;0;0;0;0;0;0;0;12619675;5769451;8195412;8196079;8196079;8676209;4;2;2;2;2;2
689;3;C;3;33;1;4;3613855;3613855;3613855;3613855;3613855;3613855;388;388;388;388;388;388;0;0;0;0;0;0;0;0;0;0;0;0;4178752;4178752;4178752;4178752;4178752;4178752;2;2;2;2;2;2
689;3;C;3;33;2;1;11630105;11630105;11696397;11696397;11696397;11696397;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;12180345;12181750;12249845;12249845;12249845;12249845;1;1;1;1;1;1
689;3;C;3;33;2;2;29438809;18604868;21573808;9951622;9951622;10027254;1552;983;1164;388;388;388;0;0;0;0;0;0;0;0;0;0;0;0;33462175;20983233;24089689;10472614;10474003;10550165;8;6;6;2;2;2
689;3;C;3;33;2;3;2459433;2951331;2951331;2951331;2951331;2951331;161;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;2881531;3388627;3388627;3388627;3388627;3388627;1;1;1;1;1;1
689;3;C;3;33;2;4;1004089;1004089;1004089;1004089;1004089;1004089;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1441846;1441846;1441846;1441846;1441846;1441846;1;1;1;1;1;1
689;3;C;3;33;2;7;926536;926536;926536;926536;926536;926536;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1499305;1499305;1499305;1499305;1499305;1499305;1;1;1;1;1;1
690;1;N;1;11;1;2;7451938,963;7482282,743;7498324,915;7590931,347;7810818,864;7960156,535;869,5726438;909,9467598;904,6065833;909,7042969;927,3467198;922,217902;0;0;0;0;0;0;0;0;0;0;0;0;8960823,388;8986868,641;9001193,749;9107514,14;9381941,962;9501754,753;4,535143386;4,733555909;4,740524747;4,747605441;4,825493077;4,789933069
690;1;N;1;11;1;3;1440189,66;1441512,584;1435946,928;1441563,669;1451928,095;1451909,185;439,775434;465,055908;453,4720978;444,0306876;455,9662533;448,7921981;0;0;0;0;0;0;0;0;0;0;0;0;1774504,243;1769713,074;1758111,761;1753570,856;1792182,187;1766123,355;2,283674862;2,409939479;2,355345381;2,294586619;2,359964133;2,320894536
690;1;N;1;11;1;4;432789,1296;434989,1214;441410,6902;446220,3183;453030,0596;453904,531;201,372334;210,187683;215,8402113;209,1666404;212,3772515;211,6349848;0;0;0;0;0;0;0;0;0;0;0;0;550340,3592;554094,132;561969,4044;564976,0629;575514,7119;573170,1871;1,147170144;1,188450887;1,218868278;1,188450887;1,205441551;1,205441551
690;1;N;1;11;2;3;1411079,942;1412255,457;1419636,833;1409354,764;1423478,146;1439616,972;425,6739198;454,6510518;443,2035424;419,6646479;430,9182923;430,3508216;0;0;0;0;0;0;0;0;0;0;0;0;1880585,781;1890639,354;1891662,326;1856202,553;1890859,262;1901545,869;2,220316497;2,370846429;2,303322322;2,190782143;2,251217513;2,243455412
690;1;N;1;11;2;4;489688,1785;506052,1031;496657,9091;504160,6695;509951,1544;527803,1195;186,0024723;195,6631095;199,9582908;198,6274887;196,0715038;201,0144829;0;0;0;0;0;0;0;0;0;0;0;0;592113,7777;609311,9731;590043,8572;607391,9143;617274,6574;634797,9468;1,153979871;1,213375894;1,255801625;1,230346186;1,230346186;1,255801625
690;1;N;1;11;2;9;651231,0402;650632,1696;647753,2894;644301,8479;640354,2033;639676,4715;289,7430929;308,613705;295,8193753;287,7553145;295,4285153;293,5465994;0;0;0;0;0;0;0;0;0;0;0;0;951527,6094;942641,1851;930466,74;916507,2769;950369,0353;930995,3904;2,209645866;2,339039543;2,249459305;2,189473724;2,249459305;2,219422281
691;3;L;1;33;1;1;25329344;25418832;25470747;25727101;26053798;25831629;1900;1900;1900;1900;1900;1900;69797;69797;67136;67562;67562;67562;7;7;7;8;8;8;26157346;26467916;26987164;26953578;29066237;28450235;10;10;10;10;10;10
691;3;L;1;33;1;2;708078494;712230743;712815242;714421351;734589527;719260999;88160;88160;87780;87970;87970;87970;3507500;3507500;4738426;4937841;4937841;4937841;453;453;527;654;654;654;746170645;760581095;783917212;772422294;875280512;841717477;464;464;462;463;463;463
691;3;L;1;33;1;3;148416224;149848034;151219743;152021713;159078397;153715067;30400;30400;30400;30780;30780;30780;783858;783858;1451081;2098762;2098762;2098762;169;169;130;432;432;432;161317639;166286761;175886829;172919642;208908910;197165473;160;160;160;162;162;162
691;3;L;1;33;1;4;75953070;76865849;77962934;78695626;82093288;79782717;19380;19380;19380;19760;19760;19760;798815;798815;1415473;1726146;1726146;1726146;169;169;230;432;432;432;84455367;87623181;94176293;92473216;114444881;108038440;102;102;102;104;104;104
691;3;L;1;33;2;1;42808977;42916362;45249281;45210547;45218930;45213247;2280;2280;2470;2470;2470;2470;0;0;0;0;0;0;0;0;0;0;0;0;43702341;44075025;47115493;46699282;47397870;47724099;12;12;13;13;13;13
691;3;L;1;33;2;2;1130017341;1135986199;1143915039;1149581294;1150013318;1149720435;126730;126730;127300;127300;127300;127300;4503076;4503076;7215186;7842956;7842956;7842956;529;529;640;925;925;925;1184409028;1205124051;1247571851;1234411279;1270415448;1287228772;667;667;670;670;670;670
691;3;L;1;33;2;3;114098916;115154876;116126085;116322231;116398964;116346944;22420;22420;22420;22610;22610;22610;1369759;1369759;2323122;2897287;2897287;2897287;277;277;258;591;591;591;124461370;128126096;135624088;133096320;139491091;142477338;118;118;118;119;119;119
691;3;L;1;33;2;4;55412234;56011804;56304219;56219571;56262774;56233485;12730;12730;12730;12730;12730;12730;354555;354555;1282589;1341072;1341072;1341072;88;88;283;350;350;350;60797862;62878682;67248103;65276477;68876895;70558226;67;67;67;67;67;67
691;3;L;1;33;2;9;1291891;1309788;1318340;1312381;1313670;1312796;380;380;380;380;380;380;151461;151461;116184;110519;110519;110519;45;45;30;32;32;32;1592245;1654358;1721634;1651935;1759410;1809600;2;2;2;2;2;2
692;2;H;1;22;1;1;6402491;6402491;6402491;6402491;6097242,169;;388;388;388;388;388;;0;0;0;0;0;;0;0;0;0;0;;6956902;6959080;6956819;6956224;6630967,043;;2;2;2;2;2;
692;2;H;1;22;1;2;5653327;5261366;5469776;5261366;5267726,706;1924698;776;776;776;776;776;388;0;0;0;0;0;0;0;0;0;0;0;0;6092345;5648971;5802960;5754959;5777954,353;2056517;4;4;4;4;4;2
692;2;H;1;22;1;3;8550269;10009784;7689338;4753535;4195076,621;1712175;1991;2373;1713;898;918,9067092;388;0;0;0;0;0;0;0;0;0;0;0;0;9186074;10703808;8462817;5573973;5068855,156;1828602;12;14;13;7;7,190909091;2
692;2;H;1;22;1;4;13029701;13149822;11971775;8358040;8141133,779;4343539;3867;3905;3666;2282;2275,246587;1164;0;0;0;0;0;0;0;0;0;0;0;0;13950400;14052758;12858976;8956193;8738156,198;4638900;21;23;23;15;15,25423729;6
692;2;H;1;22;1;5;9929111;9749600;8750323;4456457;4225233,603;1716170;3265;3194;2922;1513;1406,317814;485;0;0;0;0;0;0;0;0;0;0;0;0;10641125;10437432;9358344;4803710;4530876,172;1832870;17;18;16;12;11,5862069;3
692;2;H;1;22;1;6;1745812;1333626;1857034;673213;673213;;388;388;543;265;265;;0;0;0;0;0;;0;0;0;0;0;;1864526;1424314;1985210;722986;722986;;2;2;3;2;2;
692;2;H;1;22;1;7;2747043;3342997;4736922;2306115;2286509,207;160759,3475;776;970;1506;821;813,2959024;65,7799179;0;0;0;0;0;0;0;0;0;0;0;0;2952895;3586810;5092025;2498214;2471501,485;172495,2633;6;6;12;8;8;1
692;2;H;1;22;1;9;9371036;9655714;9146181;5106295;5079588,476;;3989;4002;3789;1746;1751,777331;;0;0;0;0;0;;0;0;0;0;0;;10040561;10331099;9805545;5559393;5499095,483;;25;29;22;15;14,04255319;
692;2;H;1;22;2;1;8401628;9878801;11206617;10082687;10274268,24;;556;582;776;607;607;;0;0;0;0;0;;0;0;0;0;0;;9165189;10793105;12207926;11006769;11189825;;4;3;4;4;4;
692;2;H;1;22;2;2;9326956;9270808;8392524;8283824;8283824;7769014;1358;1345;1183;1164;1164;970;0;0;0;0;0;0;0;0;0;0;0;0;10092412;9984066;9035828;8958815;8959172,884;8434080;7;7;7;6;6;5
692;2;H;1;22;2;3;8379923;8794441;6957477;4055551;3534609,437;751127;2024;2198;1797;944;973,0953429;194;107129;0;0;0;0;0;25;0;0;0;0;0;9095403;9418958;7740421;4748233;4224210,637;802204;12;14;11;8;8;1
692;2;H;1;22;2;4;4248513;5320628;5221398;3715505;3696470,81;1577277;1235;1526;1539;976;967,3920503;388;0;0;0;0;0;0;0;0;0;0;0;0;4556878;5696088;5603665;3995451;3942460,221;1684533;7;10;9;7;6,3;2
692;2;H;1;22;2;5;17280467;18623369;17509328;10378357;10334835,36;1061286;4856;5018;4571;2541;2537,019767;194;0;0;0;0;0;0;0;0;0;0;0;0;18526046;19930252;18778100;11252205;11080265,58;1133453;26;28;27;20;19,64497041;2
692;2;H;1;22;2;6;1786400;1650288;1326434;569003;569003;;556;485;388;226;226;;0;0;0;6071;0;;0;0;0;2;0;;1909740;1762507;1425455;616303;616303;;3;3;2;2;2;
692;2;H;1;22;2;7;10016839;9783042;9552069;6402588;6554448,244;2517961;3673;3621;3330;2069;2063,968163;776;0;0;0;15245;0;0;0;0;0;5;0;0;10749949;10460776;10251772;6903559;7189418,348;2689181;22;23;24;17;17;4
692;2;H;1;22;2;9;5127123;5949529;6864826;2697633;2614390,705;428764;1784;1907;2366;788;770,641729;194;0;0;0;0;0;0;0;0;0;0;0;0;5499530;6371973;7547939;2950562;2759277,034;458280;14;13;15;7;7;1
693;1;H;1;11;1;1;3077322;2966321,589;3086989;3086989;3086989;3086989;388;364,8548614;388;388;388;388;0;0;0;0;0;0;0;0;0;0;0;0;3243654;3136375,495;3294921;3294921;3294921;3294921;2;2;2;2;2;2
693;1;H;1;11;1;3;4731946;4450371,464;4425953;4286710;4286710;4519907;1164;1107,817007;970;970;970;970;0;0;0;0;0;0;0;0;0;0;0;0;5152387;4807490,184;4782441;4613158;4613158;4858434;6;5,688311688;5;5;5;5
693;1;H;1;11;1;4;24023;22197,42495;1376375,046;295023;295023;330000;13;12,38850659;801,9328443;110;110;123;0;0;0;0;0;0;0;0;0;0;0;0;25330;22937,24387;1573304,851;328992;328992;378432;1;0,919803601;5,168141593;1;1;1
693;1;H;1;11;1;5;1622107;1599752,045;1862849;1862849;1862849;2131257;944;964,0340056;1047;1087;1087;1306;0;0;0;0;0;0;0;0;0;0;0;0;1874016;1865179,914;2161762;2162959;2162959;2470357;5;4,867724868;6;6;6;7
693;1;H;1;11;1;9;1162617;1016821,541;1067000;1205000;1205000;1155000;679;663,7558984;628;679;679;679;0;0;0;0;0;0;0;0;0;0;0;0;1317645;1124004,013;1211387;1359662;1359662;1309662;4;3,606557377;4;4;4;4
