ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1; ro ;ho;c;ht
2023;1;967;3;C;2;5;1;;;;;;;;
2023;1;967;3;C;2;6;1;;;;;;;;
2023;1;967;3;C;2;7;1;185110423;38036;212072466;38391;186567203;37862;205422977;38221
2023;1;967;3;C;2;8;1;;;;;;;;
2023;1;967;3;C;2;9;1;181892913;44017;223301409;45497;190380448;43198;221411058;44455
2023;1;971;3;C;1;1;1;;;;;;;;
2023;1;971;3;C;1;2;1;9849684;948;11578084;977;10756975;903;12060114;903
2023;1;971;3;C;1;3;1;13371495;2148;16536049;2238;16898719;2477;19687663;2512
2023;1;971;3;C;1;4;1;29931231;3096;34413834;3217;32052853;3096;35405630;3156
2023;1;971;3;C;1;5;1;786320;194;976184;194;842854;194;984839;194
2023;1;971;3;C;1;6;1;3044162;774;4458551;874;3263126;748;4546051;832
2023;1;971;3;C;1;7;1;86995542;25742;127210011;28012;94007908;25761;124245089;26877
2023;1;971;3;C;1;8;1;;;;;2292019;316;3590129;396
2023;1;971;3;C;1;9;1;1029417;194;1277081;195;1138406;194;1377468;194
2023;1;971;3;C;2;1;1;76188798;1935;79548721;1935;77144652;1935;79270719;1935
2023;1;971;3;C;2;2;1;53769382;3812;60614067;3870;57754351;3870;64923322;3933
2023;1;971;3;C;2;3;1;59064874;8082;69981383;8298;65555340;8127;78759625;8228
2023;1;971;3;C;2;4;1;13845012;2382;18443930;2530;14888775;2303;18283222;2385
2023;1;971;3;C;2;5;1;1531657;387;2483036;472;1667384;387;2363476;439
2023;1;971;3;C;2;6;1;5899369;1413;9389635;1688;6731932;1542;9984287;1830
2023;1;971;3;C;2;7;1;182362032;48833;270362556;54228;192030139;48194;250311342;50434
2023;1;971;3;C;2;8;1;55243598;12010;75261736;12811;63556832;12474;80416351;12995
2023;1;971;3;C;2;9;1;10511601;2090;14675086;2387;10755830;2129;13992469;2318
2023;1;976;3;C;1;1;1;;;;;;;;
2023;1;976;3;C;1;2;1;24081612;2051;25722014;2075;24036983;1935;25349005;1946
2023;1;976;3;C;1;3;1;10329438;1438;11721913;1512;11265218;1490;12665429;1576
2023;1;976;3;C;1;4;1;4383891;580;4608967;580;4602938;580;4820566;580
2023;1;976;3;C;1;5;1;;;;;;;;
2023;1;976;3;C;1;6;1;;;;;;;;
2023;1;976;3;C;1;7;1;4399725;968;5229003;1040;4612592;968;5253743;1030
2023;1;976;3;C;1;8;1;;;;;;;;
2023;1;976;3;C;1;9;1;;;;;;;;
2023;1;976;3;C;2;1;1;74167949;1543;75388951;1543;70651704;1354;71705731;1354
2023;1;976;3;C;2;2;1;129860075;9094;142718022;9547;149123050;9540;161339201;9936
